id,hhb,hbo2,ca,na
10102,2.3226616,2.6635509,10.321747,2.5097857
10103,4.6649985,3.7775474,9.532521,3.4617448
10104,4.429523,3.786188,8.790087,-6.3598156e-05
10105,11.261257,3.9452865,5.887482,2.1861084
10106,10.282895,3.911261,10.9947,5.0875883
10107,8.187372,2.8393495,9.799982,2.6130636
10108,9.616814,4.212921,8.046936,2.8952198
10109,8.7707815,4.023273,9.403907,3.4030328
10110,10.982628,4.7257338,12.375842,0.9127171
10111,9.921097,4.3551416,9.789404,3.1955955
10112,8.080357,4.694951,7.8899207,3.9097476
10113,11.246186,4.650037,10.112149,2.8713524
10114,7.352174,3.9372668,8.2191105,2.7382634
10115,6.1387067,2.7581341,4.1937823,4.622579
10116,10.448334,3.8921013,7.6764092,2.7891996
10117,7.222466,3.8706954,9.928008,2.2421122
10118,9.683696,4.2130566,7.5801883,3.1684244
10119,12.193191,4.470768,9.6212435,3.6270266
10120,7.458514,3.8166413,10.317147,2.9378893
10121,6.645934,3.034603,9.2198515,3.9201093
10122,7.028765,4.815361,9.494579,1.4182086
10123,3.4911091,3.0413814,8.319021,1.8112394
10124,5.05489,3.544846,9.186583,2.520708
10125,3.7910042,3.9153445,6.6911325,4.8639364
10126,5.474668,3.6178215,5.58081,2.8505874
10127,3.3109856,3.6184533,9.456042,3.5407662
10128,8.467899,4.60042,10.717007,3.427505
10129,6.565849,3.590244,11.388704,2.5421593
10130,8.869499,3.9648216,10.976447,3.7675204
10131,6.7122903,4.2759695,12.135686,1.7892075
10132,9.165966,3.4182415,9.012711,1.943166
10133,10.173973,3.712924,6.6678576,3.016137
10134,9.3688965,3.543003,7.634815,2.7435293
10135,6.7342634,3.3567555,8.304658,3.9184206
10136,10.759631,3.4074721,10.041183,2.6948752
10137,9.818187,4.2224545,9.749656,1.783873
10138,7.166072,3.6878486,7.0461526,3.2738419
10139,8.761077,4.302908,10.730833,1.2829263
10140,6.624022,3.475489,7.813047,1.3615675
10141,4.1595445,3.0786889,4.5997906,2.5236928
10142,7.0458903,2.799409,4.1445765,4.634649
10143,4.5993743,3.7373457,9.427856,2.9844804
10144,5.271836,4.053939,8.84506,2.7726572
10145,9.224906,3.5381675,10.427955,3.0145853
10146,9.617966,3.8577864,9.187605,2.899973
10147,7.6678166,2.315158,6.6213055,2.4464865
10148,6.718,5.208867,9.923216,2.9464703
10149,12.088964,3.2832167,6.108832,3.0742059
10150,6.666284,4.4072647,8.291121,3.496962
10151,6.4540358,3.356147,9.30858,2.3878498
10152,6.612323,3.99237,8.94811,3.2795918
10153,6.241618,3.792494,8.456968,2.54748
10154,10.918074,3.5490253,6.7964272,3.2391107
10155,4.527018,4.8241935,9.302356,3.8309908
10156,6.358795,4.8429503,9.822724,3.3122847
10157,5.805919,2.7627406,9.699196,2.9690127
10158,7.113505,3.7598386,10.340514,4.478526
10159,13.331056,4.5901074,10.645657,2.4443703
10160,5.5375686,3.6162791,8.783175,2.8811972
10161,4.7338996,3.5091946,7.201723,3.444304
10162,10.123755,4.626624,10.989806,3.368171
10163,7.9552217,4.2986364,8.042848,3.6480217
10164,7.502148,4.2048464,9.65278,3.0417175
10165,6.8359056,4.499206,10.770714,3.7757378
10166,7.5989575,4.0444217,6.7478642,2.1834853
10167,8.265481,4.8026323,10.755775,2.8721051
10168,11.448039,5.32187,8.430519,1.930398
10169,7.5163393,4.2413535,9.984335,2.7483785
10170,5.9729176,3.9849403,9.568307,2.733763
10171,9.250732,4.4135327,9.402285,2.85204
10172,10.629186,4.107321,9.605649,2.798407
10173,3.977973,3.6537478,8.970879,1.903819
10174,10.027287,4.485633,8.083469,2.8619416
10175,4.0451536,4.3003054,9.44344,2.1762052
10176,5.178287,3.9422045,8.293207,3.7647717
10177,6.940718,4.0418453,9.26705,2.5183227
10178,10.346443,3.8349855,8.796436,4.0966797
10179,9.6743555,3.8097525,10.1076975,3.3480554
10180,3.5560124,3.7759364,9.196516,3.6071622
10181,2.5213506,4.4623356,11.595303,3.4233086
10182,6.654336,3.8919117,9.938326,2.3880641
10183,6.1302757,3.9195197,7.6824327,3.5745554
10184,11.121766,4.204418,10.15212,3.1867175
10185,9.516719,4.0094404,9.811814,3.5534678
10186,10.110339,4.0837092,8.385372,3.6925902
10187,7.0400653,4.2652416,8.59671,3.3547897
10188,7.192947,3.5341263,6.9907255,2.5702384
10189,9.383954,3.0083394,9.378348,3.6239333
10190,11.697657,5.617209,11.016671,4.499271
10191,9.074366,4.0074444,8.736766,5.015865
10192,5.9584703,3.43869,9.014998,2.1423342
10193,15.383768,3.4237595,9.103525,4.4604406
10194,7.364973,2.9975393,6.091932,2.6308622
10195,8.0963745,3.8943598,8.701643,2.6819336
10196,9.724177,3.5749474,8.448669,2.8992531
10197,11.854721,4.389925,10.190635,3.9892101
10198,2.9198735,3.085251,9.471409,2.3305123
10199,7.225547,4.2625093,9.352901,2.9910324
10200,2.9161668,3.3608313,9.057305,2.8461585
10201,6.539009,3.5644164,7.337603,2.8393137
10202,8.563183,5.300088,12.015824,2.4326525
10203,8.607071,3.1846437,8.176277,3.8627193
10204,11.808057,4.360017,10.509927,4.306458
10205,11.68383,3.756944,12.022261,2.1236105
10206,6.6173544,3.662766,6.3511176,2.154457
10207,9.905944,4.379591,8.431217,1.7169386
10208,4.4933367,3.7517428,11.266907,3.477927
10209,13.401077,3.6373835,9.507588,3.124869
10210,8.99814,4.464512,9.531483,2.6708298
10211,5.2644596,4.5068746,10.914256,3.6330013
10212,6.792018,3.2426748,7.8176727,3.1054287
10213,10.986357,3.9764214,9.105383,3.5725222
10214,8.943822,4.148348,8.439804,4.1120605
10215,5.042997,2.661409,8.522398,3.199379
10216,9.357236,3.7333302,10.538957,2.3137615
10217,6.560191,3.258993,6.429907,2.4727411
10218,8.882076,4.1619387,9.016406,4.8086023
10219,10.437999,2.876657,6.4500813,3.955097
10220,12.477414,4.521215,9.383891,3.6525147
10221,9.691071,3.636611,9.298656,3.5280585
10222,12.761541,4.0625086,8.468853,3.7645774
10223,10.841872,5.381012,11.124336,3.7831137
10224,11.103988,3.8196409,8.0065155,2.9237516
10225,5.878571,3.2889562,6.306269,3.3198009
10226,10.241402,5.1965003,10.379074,4.0580854
10227,8.094776,4.744317,8.608158,4.3560195
10228,3.299235,4.153182,6.8237023,4.0158205
10229,4.2136106,3.6104872,8.681857,2.3497589
10230,8.799867,3.0993836,9.179423,1.3966688
10231,11.553793,5.070118,9.154869,2.8440716
10232,8.838354,4.467977,10.826936,2.394403
10233,8.814711,4.427434,10.083684,2.659566
10234,6.703541,3.6497588,5.1148443,3.4609318
10235,8.318004,4.569126,7.3884225,3.458646
10236,8.124304,4.4303064,11.050533,2.1787066
10237,4.0500364,3.7480822,11.710793,3.5539289
10238,11.33234,4.2337265,9.148369,3.128111
10239,13.459028,4.6449604,9.099912,3.1844885
10240,6.9090743,4.795804,10.231137,3.0546887
10241,8.575501,4.016732,6.427841,3.450434
10242,9.646015,5.933788,9.134987,0.5980059
10243,10.693173,3.963546,10.253047,3.1391602
10244,10.3624115,3.8598244,8.810781,2.7290728
10245,9.2683325,2.5890238,8.313797,2.5133011
10246,7.9429626,3.478032,9.998668,3.5949454
10247,11.30559,4.729227,9.814285,3.9099185
10248,12.444684,4.6486974,9.387948,4.611996
10249,1.8538663,4.026046,5.401843,2.3603482
10250,4.4163733,3.7176619,7.279694,3.0727925
10251,9.115412,4.2904377,9.531148,3.8762074
10252,8.521628,3.7829428,7.900371,3.7804842
10253,4.3396277,3.5727007,6.5179453,2.8967652
10254,5.1549196,3.5957007,11.280074,2.024741
10255,7.451051,4.8014436,8.126425,3.0619795
10256,5.154483,3.5868552,5.312492,3.7581246
10257,10.599898,4.9264827,10.022808,4.019802
10258,8.892133,3.190082,9.402191,3.2080793
10259,12.7520895,4.2043467,10.965579,3.6739876
10260,5.4255934,4.196026,7.755805,2.6899536
10261,8.539105,4.468376,10.0356455,1.8930702
10262,10.151302,4.3076916,4.1952267,2.7903867
10263,10.4116125,4.080897,8.041561,2.5895813
10264,13.36707,4.652565,11.564538,2.5604868
10265,8.472921,4.7774925,7.8726745,3.8942122
10266,8.175404,4.078761,10.806116,3.2183766
10267,8.875272,2.2555246,7.871724,5.4546485
10268,8.035593,4.045364,8.8836775,5.796695
10269,7.509939,4.0549946,9.05634,3.222146
10270,4.9598417,3.7179506,9.495041,3.9482403
10271,4.0412188,4.223426,8.93267,2.544265
10272,7.9106784,3.4030643,7.7526665,3.3723805
10273,2.8372638,3.917736,7.643791,2.025249
10274,7.563729,3.2419233,5.634811,3.5226216
10275,8.593843,3.6427538,9.066271,3.410953
10276,4.193856,3.668073,8.377882,1.9077721
10277,9.832359,3.364888,7.928594,2.5917614
10278,4.915481,4.0000944,9.536094,3.5115612
10279,4.1063585,4.415775,10.593043,3.6161716
10280,3.680435,4.2218413,9.01388,3.719941
10281,3.1673887,3.5534935,6.4003544,4.6583395
10282,10.308693,4.831042,10.412257,2.4090729
10283,2.5302646,3.762366,8.458168,1.7976063
10284,9.165386,2.845017,9.958265,2.600305
10285,7.5781894,4.2322855,6.3794947,3.0692377
10286,6.2632594,3.6750755,6.5751595,3.0532727
10287,12.254991,3.9539638,10.255889,3.2348256
10288,7.418409,2.9747417,8.84184,3.1859665
10289,10.079955,4.7043405,8.853603,2.268561
10290,10.796544,4.31201,7.9976225,3.007765
10291,6.924982,3.1211026,9.276907,2.9482183
10292,6.0183697,3.5553768,5.6720195,3.183485
10293,5.493539,3.661939,9.515123,3.9841075
10294,8.179182,3.9900882,7.8780766,2.1583393
10295,10.803765,4.052326,9.462936,2.5660288
10296,6.538344,3.1949003,11.320748,5.33137
10297,9.172021,3.706033,9.529558,4.295597
10298,8.805932,2.4658997,3.924331,3.701867
10299,8.841237,3.5535448,7.768165,2.694841
10300,3.4590187,3.4222343,8.456785,3.1753438
10301,11.133116,5.6048446,10.079988,3.2093515
10302,9.242498,3.8147218,8.159664,2.8464475
10303,5.8266315,4.1345177,6.2608113,3.5066235
10304,6.3483486,4.069041,10.354372,2.9234118
10305,6.7386703,4.0579424,5.3387685,3.1542735
10306,7.415792,3.9123383,6.526163,3.2885413
10307,6.088684,3.4612908,7.6044884,2.678672
10308,8.80715,5.3331027,14.137965,4.4300394
10309,6.738818,3.3083465,6.8846765,2.742142
10310,4.3436627,3.264461,7.4704804,2.307786
10311,8.196466,4.3877115,8.630207,3.64709
10312,4.431798,3.6439762,6.962596,3.7464268
10313,8.772579,5.2515945,13.901905,0.7688279
10314,7.230113,4.17192,8.224672,3.3436844
10315,7.8891687,4.1881666,7.7472744,3.8235652
10316,9.34624,4.2558603,10.05709,4.2483473
10317,5.3155785,3.966084,9.701948,1.1298747
10318,3.8927248,4.818387,11.398433,3.2783868
10319,12.81879,4.7270207,10.829096,2.65975
10320,8.156952,4.1986885,8.8853035,1.8782904
10321,9.287853,4.7492385,9.540752,2.1399255
10322,7.998326,4.0144825,10.926336,3.2607543
10323,11.253781,3.5619135,8.00614,3.3215806
10324,8.250399,3.3901303,8.998065,3.0152965
10325,13.47231,4.1615973,8.723441,2.4800525
10326,7.6882987,4.4130898,9.287541,2.6576111
10327,1.5441245,4.448677,8.023812,3.8698022
10328,5.427433,4.4412003,9.139392,3.49485
10329,5.946677,4.1720915,9.214131,5.0298347
10330,3.3116288,3.8957536,8.941805,4.099968
10331,6.5758586,3.214105,8.532833,2.8798678
10332,9.874056,3.7547216,10.195748,4.1437674
10333,6.9010425,2.8202188,8.382708,2.7838018
10334,3.4497385,3.6798337,8.8531275,3.2320168
10335,5.5618854,2.8322864,8.83072,1.7267921
10336,7.944593,3.6270423,7.031001,2.2960346
10337,7.385293,4.2686553,7.798942,1.8110173
10338,12.89163,3.562916,5.3933954,4.0007524
10339,8.182657,3.7908115,5.361912,4.7330127
10340,14.879857,5.1363664,9.673771,4.543496
10341,8.164103,4.6827087,9.84639,2.6271665
10342,13.597112,4.194578,11.598485,2.7402837
10343,6.9392653,4.2476444,9.865525,3.1892784
10344,5.7155,3.741323,7.422877,3.0743167
10345,4.1990566,4.7347407,7.9603686,0.8265096
10346,5.678243,4.4502487,8.340737,4.842533
10347,6.100904,3.896883,7.787725,3.0620697
10348,8.81479,4.7654676,11.115565,1.8071548
10349,7.321423,3.2433414,7.611602,1.7080781
10350,8.393342,2.8234792,6.567352,4.626832
10351,11.349766,4.6156554,8.317304,2.9339674
10352,8.811401,4.7841377,8.642856,3.2075477
10353,7.668869,3.9988198,8.8846035,3.2048864
10354,11.87941,4.9064794,9.20798,4.286796
10355,11.212829,4.1746426,7.4804606,4.4444017
10356,10.779064,2.6631732,5.2426605,2.0823083
10357,9.994473,4.3342896,10.556799,2.795471
10358,10.914096,4.636264,7.855039,3.2260563
10359,5.350853,3.4403293,9.805442,2.2706866
10360,8.191414,4.837202,8.912756,4.6347528
10361,9.034433,3.9556785,10.310747,3.9097407
10362,5.870354,3.8319814,7.937877,2.6125457
10363,8.492027,4.0453253,8.988911,3.148272
10364,8.847794,4.401862,10.676805,3.4377418
10365,7.4895954,4.102755,11.390046,2.9600298
10366,5.0052533,3.879401,9.725231,1.7826447
10367,15.107691,4.5074973,10.051542,5.1225195
10368,6.0939045,3.6121671,6.81891,3.3010142
10369,7.518524,3.7968795,7.39541,2.2190342
10370,11.4667,3.953983,6.7769403,3.186816
10371,0.32830542,2.5198784,5.312217,1.7319537
10372,8.191332,4.89652,8.559381,2.9993272
10373,6.507634,3.646768,8.131649,4.096339
10374,8.888706,4.406167,9.142239,2.6735964
10375,3.580758,3.525187,9.695144,2.4709973
10376,9.296982,4.563638,10.09403,3.1234848
10377,7.6841984,4.356903,8.958034,2.1973872
10378,3.5401094,2.264831,7.629746,3.4072764
10379,6.411694,3.4358034,7.523461,2.964905
10380,7.578377,4.6294737,12.791111,3.6144972
10381,8.303119,3.6737738,10.166313,3.1748948
10382,8.838409,4.88276,11.032413,1.8653857
10383,4.934967,3.3629565,7.4226975,2.2969687
10384,8.132334,3.682595,8.795037,2.6981463
10385,4.436254,3.9171283,10.253353,3.5159185
10386,10.31426,4.325842,8.941278,2.1291943
10387,8.793616,5.374341,10.611502,3.723298
10388,7.4008055,4.3800917,10.781313,2.8888385
10389,5.178902,3.690959,12.502361,2.5131218
10390,11.194778,4.987539,9.839202,3.506873
10391,9.623243,4.2420015,9.569304,2.8100502
10392,8.34025,4.6046667,10.729637,3.251287
10393,5.911772,3.677404,4.0811067,5.031264
10394,5.3462033,4.381342,6.388547,2.5341372
10395,6.4339957,3.0782044,9.296609,1.7412033
10396,11.482271,4.665866,9.054326,2.6925673
10397,6.0259957,4.6747656,9.380711,2.961216
10398,2.17468,3.7901895,10.055756,2.716536
10399,9.823578,3.8459098,8.650693,4.146781
10400,7.0866466,3.6794093,7.175204,2.8807652
10401,6.9686403,4.5073085,8.565731,2.7137177
10402,7.365049,4.2129793,10.460614,2.7556162
10403,12.541689,4.336493,10.267121,3.4119844
10404,9.935104,4.1478095,9.318077,2.9223058
10405,3.3843148,2.9073412,10.880131,2.0836203
10406,7.9942927,3.9373717,10.290756,1.4993683
10407,8.829475,4.039757,8.697229,2.1598198
10408,10.267322,4.223425,10.03066,3.7256863
10409,6.739054,3.161844,8.69575,2.693734
10410,8.763189,4.1443033,9.380524,2.347805
10411,2.2741222,3.4389145,10.767148,3.4808555
10412,3.8188653,3.1948733,6.6930933,5.003676
10413,6.88128,3.6655092,8.31233,3.3736923
10414,5.327141,3.8125064,8.365555,3.6472156
10415,9.622671,4.1795406,9.41966,3.6168463
10416,7.4461875,4.6156898,9.7469,3.6035507
10417,5.1091204,4.2664046,9.899027,3.2657468
10418,5.7518463,3.9143693,9.248233,2.7744246
10419,6.745624,4.4472785,9.638126,3.2648087
10420,10.432826,4.232456,8.17375,4.321104
10421,10.517766,4.387018,10.793066,4.5964947
10422,7.2505093,3.6070259,6.252999,2.5541773
10423,9.313514,5.1336083,10.438907,1.1185687
10424,12.379618,4.082756,7.5881157,1.8905762
10425,10.53623,3.965882,7.941915,2.3015149
10426,10.816638,4.486314,8.331915,4.0009527
10427,5.5669694,4.216119,9.136117,3.5297518
10428,8.893717,3.8257911,11.831258,3.7292054
10429,5.6758366,3.592536,7.926388,4.8264165
10430,7.60572,3.1300921,5.6486835,3.1651964
10431,9.010181,3.9760866,8.545314,2.398227
10432,10.049484,4.4165144,9.415544,2.5586097
10433,10.368704,3.678647,10.420585,3.8897383
10434,11.962924,5.1996737,10.789563,2.9448547
10435,9.753878,2.8458824,7.965538,3.2884235
10436,6.597493,3.845549,9.884645,2.663133
10437,8.188882,4.8545537,10.648947,2.9357305
10438,8.208768,4.6088343,11.207052,3.031771
10439,6.897287,3.743632,7.3209786,3.338764
10440,13.771166,4.0292397,7.0931115,3.4029431
10441,9.354462,4.122714,7.6994915,1.1676178
10442,11.69264,3.9522371,9.240251,3.327436
10443,5.347893,4.273078,9.421949,3.6264946
10444,12.503343,4.633614,7.919466,3.6364663
10445,14.225675,4.838377,9.391055,2.1266174
10446,8.205845,3.9858027,10.262064,2.6065083
10447,3.754549,3.6984563,8.320745,2.6521533
10448,4.4325933,4.255349,9.759142,2.5134902
10449,5.40617,4.2211266,9.033063,2.9947143
10450,7.3541956,2.967766,9.563251,2.935122
10451,9.911953,5.020965,8.914186,1.8404884
10452,11.865198,4.547118,10.521607,2.9941912
10453,6.610758,4.1205893,9.690175,3.1070194
10454,12.045013,4.093627,9.596897,4.1617327
10455,7.9191046,4.0233345,9.724763,3.2393224
10456,8.10437,5.145688,9.011618,5.470821
10457,6.518564,2.9665499,9.82316,3.4984024
10458,10.060202,4.4508266,9.914026,4.978534
10459,6.8277802,3.8723075,9.625707,0.6721978
10460,7.921038,3.7290199,9.534782,1.9560014
10461,4.750395,2.8556082,9.337463,2.7092729
10462,4.132197,2.8772426,5.947302,1.7914212
10463,3.6422036,3.7014973,8.097643,0.6955175
10464,11.967196,4.3701487,10.735034,2.3236666
10465,6.9466424,4.060928,9.896912,2.9168112
10466,9.181198,3.94744,7.621486,3.911269
10467,9.409331,4.5149484,12.735634,1.8591509
10468,6.0590687,2.0058138,7.7808256,1.7778758
10469,8.083736,3.6552784,10.2261095,2.6016102
10470,9.727355,3.9246676,10.294027,4.2061377
10471,4.3562737,3.9894817,6.231709,2.7038465
10472,11.928662,4.1864495,10.269436,3.7480605
10473,2.1498826,3.6093752,6.672172,2.0748463
10474,10.614403,3.6901472,9.120484,3.9409547
10475,5.5381203,3.3605888,11.26971,3.1050203
10476,8.210463,3.620159,10.700775,3.7545607
10477,10.540966,4.2401333,11.355716,4.272729
10478,6.606676,4.166603,7.116897,2.2888765
10479,6.0039983,3.2080643,10.26441,1.3681703
10480,9.592094,4.10161,11.387371,3.333299
10481,7.5282187,4.277201,7.739956,3.4837158
10482,9.61173,4.543352,8.8363,3.547923
10483,10.964259,4.8191576,9.334447,2.6290314
10484,7.294734,4.4375334,10.112568,2.384417
10485,5.022902,3.8368344,5.3765564,2.276418
10486,9.500927,4.678488,7.3754053,3.5226002
10487,10.877484,4.3090696,11.2899065,2.7452211
10488,10.136232,4.8660154,10.860185,3.0971344
10489,10.172121,4.4665127,10.45063,4.1013403
10490,6.7353354,4.1788173,8.700168,2.673689
10491,7.132664,4.36075,11.4638815,2.146786
10492,9.164122,4.133437,10.024078,2.408442
10493,7.735916,3.359075,10.362636,3.8541045
10494,5.439003,3.4167457,7.9621964,2.123814
10495,5.509425,3.7511306,7.994717,3.9231255
10496,4.4128103,3.9747343,5.348928,5.067326
10497,6.151279,3.1193216,7.2994676,3.7716687
10498,8.913856,4.247432,7.7840877,0.96321636
10499,10.811091,3.6926427,8.733453,4.971933
10500,11.674849,3.4643097,4.9301047,4.1278706
10501,3.972653,4.1318903,10.779116,3.3729434
10502,5.0650563,3.6053786,4.7382865,4.0906568
10503,8.581385,4.316101,6.8566823,3.1068275
10504,8.329213,4.4824867,4.974745,1.9084595
10505,4.3333406,4.0511866,4.023944,3.2862926
10506,7.849843,2.6582024,3.1925218,2.5077116
10507,6.3397207,4.669553,11.778631,3.0456593
10508,8.900702,3.2667487,8.911969,2.4407728
10509,12.141731,3.801439,9.346093,3.5211413
10510,3.3732862,4.0150104,8.296057,2.3163295
10511,7.3344197,3.7779288,7.5293097,2.8581731
10512,6.1091084,3.888684,7.036374,2.0230737
10513,10.445624,4.622729,8.037661,4.349145
10514,9.667368,3.766305,10.472818,2.156055
10515,10.722904,4.8849688,11.031118,3.3217046
10516,10.62399,4.181424,8.104541,3.051884
10517,5.75337,4.3095903,9.861482,2.671461
10518,10.322929,4.363392,10.238135,2.3024406
10519,8.8083105,5.1716385,9.940098,2.4026966
10520,6.032825,5.06419,8.463672,3.035139
10521,5.0599875,3.6034656,10.692878,0.90657544
10522,5.0779696,4.332213,9.834862,3.2183335
10523,11.347136,4.376854,10.285018,4.454399
10524,9.8371105,3.9466255,7.8382454,6.896541
10525,5.3035107,3.32958,8.498148,5.156562
10526,7.175226,3.4084272,11.4131155,1.9560137
10527,6.203988,4.2656684,7.6625094,2.515194
10528,10.385501,4.3605013,9.90518,2.445838
10529,8.44125,3.9456336,9.728297,2.2925677
10530,6.6016307,3.7184243,6.3456926,2.7489343
10531,7.625628,3.8959415,9.670092,3.2757142
10532,10.280518,4.160416,13.064684,4.2867947
10533,12.877357,4.769182,9.989652,3.0943286
10534,6.792651,3.952901,10.258562,2.6397748
10535,6.7585373,3.9600093,9.386721,2.2350106
10536,8.453665,4.205747,9.14326,3.380467
10537,9.073182,3.854547,7.5244017,2.6953666
10538,4.1293583,4.2393,10.549523,1.8887187
10539,7.591037,3.8289123,5.976133,3.8716009
10540,9.982607,5.0550113,10.765649,3.5761101
10541,6.083642,4.0336742,8.181174,2.4986475
10542,6.586144,4.1584826,9.940224,2.8370802
10543,11.955911,4.43017,11.401356,4.026708
10544,12.303954,3.8356636,11.578793,5.7938833
10545,12.582952,3.826374,9.591199,2.5924501
10546,12.259117,4.694922,8.853404,2.7503622
10547,6.5074253,4.200831,8.022613,1.9573085
10548,7.9137974,3.3163784,6.2242513,2.4499552
10549,10.543772,4.346204,9.329559,2.6725602
10550,6.666105,3.5710523,9.829818,2.4637322
10551,8.566751,5.076364,11.505912,2.8411548
10552,8.02614,5.632435,8.747911,3.422577
10553,10.1750555,5.921054,8.841613,2.7204607
10554,8.305222,4.0384407,8.303385,3.0588953
10555,8.363926,3.1428735,9.009292,2.887093
10556,5.218147,3.2071211,4.9650617,4.720289
10557,1.2502654,4.2460413,10.577908,2.9834898
10558,7.4764714,4.529851,11.640799,2.2545767
10559,10.154632,3.9941094,8.967342,2.2105436
10560,8.318274,4.860237,10.072868,2.76472
