id,hhb,hbo2,ca,na
10130,6.5301137,3.514511,5.920712,2.5264292
10131,7.8920503,4.0385623,9.222961,2.8696818
10132,8.235275,3.9247196,8.772402,2.8196282
10133,7.966992,3.9941137,9.135448,2.9510064
10134,8.195047,3.927503,8.787214,2.9426289
10135,7.821284,3.995072,8.885271,2.844045
10136,7.966283,3.9450088,8.966337,2.925188
10137,8.223934,3.9440293,8.94992,2.9453077
10138,7.9519506,4.012549,9.095114,2.9054987
10139,8.593052,3.7164185,10.115376,1.5159996
10140,7.305464,3.7719195,8.0931835,2.879326
10141,6.288585,3.2164502,4.96551,2.3972
10142,6.978271,3.8834357,8.345511,3.0008419
10143,7.864817,3.9232347,8.754644,2.899321
10144,7.9333405,4.0012474,9.00234,2.8764586
10145,7.9050527,3.9928405,9.065545,2.901783
10146,7.8502784,3.8864212,8.342059,2.9505262
10147,7.580598,3.9182003,8.886646,3.110835
10148,6.5712204,3.6662385,5.1870937,3.041426
10149,7.9481664,3.9798932,8.954799,2.9857075
10150,6.3968577,3.8541055,8.976021,2.4692757
10151,7.861959,3.972219,8.897081,2.927281
10152,6.4338155,3.7577422,9.873482,1.5351706
10153,8.016197,4.092677,9.102263,3.0177827
10154,7.7418246,4.046218,8.897814,3.057657
10155,4.081817,3.8793306,8.018443,3.3491712
10156,7.517352,3.9564729,9.093057,3.0049188
10157,7.633464,3.9432738,8.896561,2.8967335
10158,8.187705,4.0155697,9.160632,2.9926693
10159,7.9783893,3.9665654,9.008038,2.9578724
10160,7.9682865,3.9456015,8.913647,2.8636892
10161,7.713508,4.0644083,9.156498,2.865572
10162,7.7351193,4.037786,8.987266,2.786964
10163,8.422491,3.9281626,8.785443,2.9140856
10164,7.9343543,3.952242,8.920412,2.894349
10165,8.078623,4.006254,8.996481,2.908469
10166,7.991441,3.920422,8.848821,2.7981863
10167,7.8283873,3.9629679,9.024464,2.9742384
10168,7.7379174,3.999293,8.758182,2.8125257
10169,7.712003,4.0578585,9.146128,2.862132
10170,8.036041,4.0166054,9.079653,2.8752987
10171,7.7610765,3.9981344,8.988882,2.856573
10172,7.9913826,3.9440906,8.821729,2.904031
10173,7.716618,4.0561132,9.212068,2.8254008
10174,8.539892,4.080594,8.330492,2.9725435
10175,7.833651,3.8838043,8.614597,2.7540185
10176,7.860995,3.984324,9.160994,2.8925383
10177,6.6502776,3.886075,8.6130495,2.2977939
10178,7.884788,3.9137154,8.256404,2.8163137
10179,6.8806386,3.6188068,9.08638,3.2239285
10180,7.696134,3.963258,8.857091,2.8759773
10181,7.758394,3.957633,8.970579,2.9664154
10182,7.916708,3.9529905,8.890054,2.8243284
10183,7.8328214,3.9577584,8.974658,2.9540887
10184,7.7718415,3.9519985,8.878091,2.9156408
10185,8.4960785,3.784026,8.747614,2.4934804
10186,7.4096236,3.9815917,8.744428,3.0238328
10187,7.6857085,4.054158,9.093364,2.862972
10188,7.764378,4.0451303,9.136409,2.825562
10189,7.1140695,3.5750275,8.303456,2.9250326
10190,10.75279,4.397896,10.211191,3.940078
10191,7.9003997,3.9950585,8.47645,2.7406728
10192,7.866175,3.934663,8.400006,2.848375
10193,7.985048,3.9823956,9.282156,3.0693903
10194,6.889171,3.6139894,6.246213,2.963172
10195,7.8935666,3.9936292,9.640419,2.3713167
10196,8.453838,3.6453013,7.6946273,1.7681386
10197,11.918228,4.0595927,8.866474,2.7153993
10198,7.504333,3.969056,8.902237,2.8567138
10199,7.298181,3.9144616,8.014718,3.3048
10200,7.4992027,3.9369364,8.705944,2.9808233
10201,7.6808643,4.0201035,9.012635,2.8259258
10202,7.741214,4.09243,9.183109,2.7401667
10203,7.979794,4.023316,9.077955,2.9192185
10204,7.987814,3.9688735,8.783894,2.8569403
10205,7.7702045,4.0629835,9.027692,2.718705
10206,7.821959,3.979175,8.910316,2.9090154
10207,8.188772,3.9401364,8.699784,2.7537193
10208,5.2361565,4.019719,10.795253,3.8843644
10209,7.751908,4.053447,9.011388,2.759245
10210,5.7957854,3.8243837,8.878314,2.5424414
10211,7.0797725,3.889485,9.216653,3.0590284
10212,7.3335195,3.8364747,8.130502,2.9569821
10213,10.663263,3.8769932,8.133543,3.4689708
10214,7.2459807,4.2119713,9.088757,3.894401
10215,7.5851755,3.9723947,9.141469,2.8807304
10216,7.711264,3.8196065,9.586756,2.1417234
10217,7.5835757,3.9671943,8.713492,2.8806643
10218,7.952998,3.8669698,8.232042,3.6989765
10219,7.8172364,4.0254755,9.088175,3.0906513
10220,7.847892,3.9992785,9.106633,2.8444088
10221,8.580877,3.9911122,8.894927,2.7151785
10222,8.000282,3.9803753,9.131284,2.9554875
10223,10.917128,4.1671257,10.014542,3.584721
10224,7.8181043,3.9623876,9.003344,2.9784572
10225,7.982054,4.0043926,8.965941,2.8912942
10226,9.7734165,4.1921606,10.718885,3.2458568
10227,6.7807693,4.0971494,9.911867,3.4028974
10228,7.6797743,4.0552597,8.9931555,2.868023
10229,7.7315254,4.062839,8.978791,2.8711643
10230,7.7673583,4.024791,9.1030655,2.8353353
10231,8.376675,3.9600117,8.940939,2.958335
10232,8.014729,3.9555705,8.886903,2.9657364
10233,7.524945,4.05095,9.183486,2.534992
10234,7.83952,3.951265,9.030377,2.9546125
10235,7.671796,4.039684,7.8962145,2.4722486
10236,8.342109,4.129367,7.940679,2.505468
10237,8.3647,4.0942516,8.877126,2.9028
10238,7.89129,3.9282615,8.894208,2.9027073
10239,7.792884,3.9014087,8.681943,2.802847
10240,7.1245074,4.030979,8.309238,2.4813676
10241,8.072811,3.9342957,8.739461,2.7593815
10242,5.817674,3.7754445,7.0916123,1.2134454
10243,8.235007,4.014949,9.178849,2.8956313
10244,7.721951,4.0186005,9.088154,2.866722
10245,7.895827,3.959378,9.025331,2.960748
10246,7.709719,4.086731,9.15388,2.8795505
10247,7.843403,4.0063267,8.984884,2.8480341
10248,11.392849,3.972188,8.16664,3.712017
10249,7.8085623,3.946078,8.833496,2.821272
10250,7.8722777,3.929928,8.766518,2.840347
10251,7.8938336,4.0184517,9.005713,2.947822
10252,7.806705,4.057683,9.084749,2.8933816
10253,7.947619,3.961968,8.878068,2.9401653
10254,7.863893,3.994966,9.10857,2.8265667
10255,7.7690487,3.9591463,8.724519,2.8583524
10256,7.9911575,3.9319859,8.898866,2.8953738
10257,7.780825,3.9803362,8.720529,2.8699346
10258,7.708294,3.9890447,9.293264,3.1634333
10259,8.627532,3.8872514,9.968994,3.2521152
10260,7.935779,3.936192,8.837659,2.8836625
10261,8.273211,3.959017,8.5572815,2.6386116
10262,9.659567,3.548528,5.7661977,2.0876567
10263,7.7387443,3.959096,8.905487,2.9480627
10264,8.49684,3.987929,8.956712,2.901116
10265,7.720159,4.03901,9.11074,2.8285816
10266,7.7556944,3.9572253,8.99989,2.9930844
10267,8.754431,3.60949,6.5643845,3.7725053
10268,7.0684934,3.9385586,8.2562065,5.0635834
10269,7.8111653,4.1021695,9.488148,3.6536806
10270,4.7181735,3.743934,9.3714485,3.63437
10271,5.1064377,3.6747131,7.900927,1.5571195
10272,8.093945,3.7807004,7.4815874,2.5851915
10273,8.034348,3.918817,8.325274,2.7507396
10274,7.7488227,3.9612656,8.791334,2.882361
10275,7.9927945,3.9563546,8.900221,2.8730447
10276,7.873351,3.9766116,8.973488,2.8770988
10277,7.8780246,3.9761624,8.921285,2.83063
10278,6.660013,4.0350494,8.968075,2.9782922
10279,4.3609724,4.2047887,11.515681,3.904221
10280,2.48974,4.170457,11.536896,4.4058056
10281,5.736873,4.2628365,10.820793,3.4800797
10282,10.3833275,4.284058,9.774502,2.860927
10283,7.7152085,4.061473,9.139818,2.8731742
10284,8.651817,3.9785075,8.760211,2.9427555
10285,6.7965193,3.9307175,6.318567,2.6083283
10286,8.157753,3.9905362,9.060498,2.8828487
10287,8.717953,4.0220113,8.843196,3.3718057
10288,7.9632726,3.9140234,8.879297,2.8748064
10289,7.805348,4.0094213,9.047276,2.805338
10290,7.8036942,3.9536996,8.837906,2.9232442
10291,7.838256,3.9405348,8.884795,2.937165
10292,7.9149165,3.985496,9.088828,2.9737055
10293,4.540848,3.9071715,8.7809,4.11013
10294,7.901342,4.0526876,9.123429,2.8761618
10295,7.844834,3.9410167,8.89663,2.8998575
10296,6.2622566,4.0034814,9.631413,4.718945
10297,8.059721,3.7275167,7.539475,3.959467
10298,7.593509,4.015028,8.907178,2.845006
10299,8.112366,4.067563,9.052069,2.86924
10300,7.95016,3.94903,8.958411,2.9297872
10301,7.811068,3.9617805,8.857429,2.8884046
10302,7.981172,4.0309744,9.074214,2.876152
10303,8.077305,3.992018,9.014229,2.7344909
10304,7.8923197,3.963274,8.912195,2.849115
10305,8.117687,4.0192113,9.131416,3.0023506
10306,8.009214,3.94044,8.814286,2.9054182
10307,7.71547,4.063424,9.261003,2.894072
10308,8.0036545,4.2506247,10.115719,3.6218712
10309,7.760047,3.9591758,8.852355,2.9501967
10310,7.8262277,3.9625864,8.862004,2.9029455
10311,7.7692657,3.8886447,8.2536955,3.1262527
10312,7.8073955,4.0407963,9.325238,3.0052605
10313,7.6966014,4.454684,11.700082,0.87388754
10314,7.720806,4.059676,8.989641,2.7879171
10315,8.040893,3.9823525,8.9441185,3.0046272
10316,7.743366,3.9702122,8.86575,2.891482
10317,5.836364,3.520245,8.712242,0.5701698
10318,7.819369,4.0542097,9.201404,2.8837926
10319,10.698523,4.090024,8.586394,1.5236742
10320,7.777148,3.9864092,8.924663,2.8854218
10321,7.8353047,4.021863,9.207321,2.844977
10322,7.5739856,3.9930637,8.505928,3.2429214
10323,7.931456,3.983985,8.593328,2.8299289
10324,7.758247,4.058691,9.07054,2.8685765
10325,7.988135,3.9013922,8.808265,2.7827265
10326,7.926958,3.956501,8.891701,2.880488
10327,7.6678405,4.0245934,8.969827,2.942364
10328,5.141361,3.9932432,9.899073,3.2498763
10329,5.577887,3.9976828,9.991049,3.6558933
10330,3.289172,3.816887,9.962994,2.710762
10331,7.878654,3.9324198,8.945296,2.9930837
10332,9.694801,4.0348144,8.9363365,3.160369
10333,7.78265,3.8917441,8.173845,2.8285842
10334,7.911695,4.0044966,9.266512,2.7310033
10335,4.130472,3.6834595,7.77342,0.36970252
10336,7.588409,3.9146907,8.219242,2.152007
10337,7.7925925,3.9835713,8.729689,2.8781638
10338,8.004076,3.9007447,8.864927,2.908778
10339,8.210068,4.113177,9.0113325,3.3914337
10340,12.301813,4.079869,8.7147,4.1983943
10341,7.6766706,4.031618,8.92391,2.8537357
10342,8.449282,3.9760861,8.893288,2.912522
10343,7.976595,3.9536662,8.929293,2.8607898
10344,7.892876,4.000194,9.09841,3.0077114
10345,4.4171615,3.6680474,7.3753223,0.4534998
10346,7.0424075,3.9181488,9.630132,3.2328176
10347,7.8594146,3.8974223,8.713353,2.9760642
10348,7.329395,4.0695314,10.134293,2.0947828
10349,6.1249156,3.4808283,6.992505,1.121656
10350,7.5269866,3.9976726,8.591013,2.8624213
10351,8.245963,3.931994,8.839718,2.8462572
10352,8.116411,3.9534564,8.821195,2.8083506
10353,8.351305,3.9230635,8.877217,2.869803
10354,8.62195,4.1084533,9.070691,2.96473
10355,8.190399,3.9991798,8.976184,2.908792
10356,7.9883227,3.9945612,9.048948,2.9013402
10357,10.290274,4.3913746,10.507485,3.1933165
10358,10.164801,3.8565605,6.8911366,3.169639
10359,7.697159,3.9697952,8.921045,2.9959612
10360,7.686325,3.956201,8.4792185,4.170246
10361,8.628564,4.305099,10.566005,4.2121344
10362,8.194363,3.9895577,9.041569,2.98045
10363,7.9492545,3.9079678,8.813834,2.8588104
10364,7.9857726,4.0174537,9.070497,2.889394
10365,7.9744844,3.981803,9.097546,2.9502726
10366,7.773968,4.0823436,9.2254925,2.888259
10367,11.81352,4.3040295,11.255215,4.12998
10368,7.893659,3.9565544,8.79452,2.7743936
10369,8.004683,4.032921,9.144177,2.9319801
10370,7.7046704,4.0287085,8.977822,2.8775885
10371,7.9961047,3.981913,9.1336565,2.942394
10372,7.978234,3.911759,8.838337,2.819904
10373,7.6385894,4.0203247,8.83001,2.7840374
10374,7.950699,3.8725085,9.289375,2.4130988
10375,3.847133,3.6346674,8.945287,2.5782614
10376,7.1973376,3.901802,8.691515,2.6446068
10377,7.292543,4.1224675,8.726522,1.5326202
10378,8.032877,3.9791183,9.0718355,2.8906796
10379,7.934506,3.9907897,9.138167,2.9456332
10380,8.565714,4.0182037,9.522869,2.6067066
10381,7.888249,3.9914503,8.997525,2.8016214
10382,7.722611,3.9996457,8.895993,2.7792854
10383,7.9920583,3.981151,9.147924,2.9745276
10384,7.772329,3.881222,8.422328,2.8155847
10385,7.951046,4.0082674,8.996793,2.8835304
10386,8.016691,3.9565563,9.030966,2.9196188
10387,9.241751,4.195307,7.746462,3.8885994
10388,7.971069,3.942427,8.930296,2.8897026
10389,7.899484,3.944458,8.865402,2.872209
10390,7.8778753,3.979887,8.5613165,2.8152032
10391,7.8235307,3.9550023,8.944735,2.9578412
10392,7.5651746,3.945974,9.018052,2.91471
10393,6.7501564,3.8756018,7.249372,3.2605422
10394,1.8576206,3.1153297,3.1300583,2.3148422
10395,7.5546784,3.8483152,8.055408,3.3386552
10396,8.024303,3.9177728,8.543648,2.697646
10397,7.8319674,4.008377,8.996577,2.8575633
10398,7.989633,3.9466417,8.950684,2.8816192
10399,7.8272023,4.035323,9.12211,2.7867434
10400,7.762318,3.9494467,8.781783,2.9074545
10401,7.9449277,3.9283924,8.910705,2.916029
10402,7.936652,4.056473,9.0709095,3.0796146
10403,9.840786,4.0734773,9.532094,2.6183913
10404,7.941957,3.9703865,8.944895,2.8882132
10405,7.915382,3.9963095,9.075975,2.9213266
10406,7.951523,3.792262,9.145829,1.4967787
10407,7.985725,3.9093647,8.400322,2.7830944
10408,9.794142,4.103167,9.682602,3.2685432
10409,8.016441,4.0129924,8.933862,2.9397492
10410,7.9670343,3.9548736,8.938666,2.8824337
10411,6.867014,3.751154,8.124663,2.8616846
10412,3.5553372,3.4985926,7.466513,4.410727
10413,7.9118605,3.655345,7.1568484,4.4024935
10414,7.681451,4.028781,9.182489,2.855393
10415,7.7980094,3.9208527,8.760987,2.8907793
10416,7.0718923,4.072566,9.654028,3.2583914
10417,7.879752,3.9548645,8.989335,2.9394007
10418,7.957627,3.9203353,8.902012,2.9169114
10419,7.8492446,3.971932,9.031628,2.9460196
10420,7.9652276,3.9538026,8.9831505,2.8971744
10421,9.282383,4.1376934,8.943068,3.0507054
10422,8.078442,3.899714,8.753556,2.7664177
10423,6.868547,4.4048505,10.164467,1.052896
10424,8.568851,3.9514012,8.996948,2.8199825
10425,8.577839,3.9950118,8.799787,2.8741486
10426,8.00156,3.9787514,9.040953,2.9378724
10427,8.0402565,3.9783585,9.000743,2.913856
10428,7.942092,3.9833488,8.962899,2.795875
10429,7.9372377,3.933437,8.901038,2.9062634
10430,7.7543044,4.0334506,9.160304,2.7966475
10431,7.922001,3.9564886,8.947169,2.9427552
10432,8.027676,3.9728036,8.998963,2.932797
10433,7.7423654,4.001079,8.980467,2.8583083
10434,7.902839,3.9894376,8.855421,2.8358688
10435,7.83719,3.9345262,8.865458,2.935472
10436,8.364317,3.9402394,8.660454,2.7973504
10437,8.199917,4.0238295,8.856008,2.920639
10438,7.831614,3.951287,8.959645,2.9610324
10439,7.6628537,4.0615816,9.090434,2.844828
10440,9.169462,3.9334145,6.6612062,3.0675464
10441,8.920225,4.0617037,8.184258,2.739433
10442,8.041159,3.965686,8.96898,2.8937445
10443,7.9872575,3.9738708,9.139073,2.9725595
10444,7.947416,3.9991825,9.152727,2.9671283
10445,10.770039,4.034508,9.036534,1.2776711
10446,7.793263,4.0047154,9.104756,2.8405879
10447,7.950045,3.9937267,8.997911,2.8563776
10448,8.041109,3.9695218,8.942907,2.9153311
10449,8.110756,4.013382,9.033379,2.7870336
10450,7.809932,3.1544561,5.7637925,1.8983245
10451,7.9954667,4.015312,8.59443,2.421396
10452,12.407995,4.2689085,10.178366,3.3078916
10453,7.73173,3.9423134,8.849334,2.9201872
10454,11.824877,4.134419,9.9248705,3.6311426
10455,7.551415,3.9101229,8.754044,2.9213336
10456,6.4906273,3.9722161,7.744418,5.058765
10457,7.8065925,4.080189,8.911805,2.9883523
10458,9.753094,4.1072607,9.305659,3.9941323
10459,8.358377,4.0967155,9.424685,2.814043
10460,6.652122,3.6779819,7.8494244,0.9099241
10461,8.0688095,4.0895624,9.335457,3.105495
10462,2.4473805,3.6420286,6.5983586,1.4370558
10463,6.9387994,3.9851527,10.935737,3.3182628
10464,7.961305,4.0352583,9.207325,2.857616
10465,7.959913,3.921295,8.83599,2.9028542
10466,7.9804807,4.0198684,9.332272,2.8442013
10467,8.254866,3.9804254,9.717685,2.7816288
10468,4.9714365,3.1032524,7.542766,1.7939851
10469,6.864945,3.6419446,9.0343275,2.8165886
10470,7.2590547,3.874103,8.85388,2.8393958
10471,7.7490644,4.0270433,9.143809,2.8189948
10472,10.193607,4.0867457,8.3043165,3.0275955
10473,7.8624673,3.928856,8.723573,2.8541765
10474,7.717791,3.9379182,8.671633,2.8716364
10475,7.4136176,3.9513674,9.017456,3.0185971
10476,7.5746245,3.70905,9.44644,2.8672931
10477,7.752568,3.9919558,9.30321,2.8973093
10478,7.7294116,3.981008,8.68615,2.892057
10479,7.8086314,3.9967144,8.863575,2.8560429
10480,7.971791,3.9647868,9.030742,2.9086342
10481,7.688233,4.069969,9.144061,2.8634806
10482,8.066758,4.0544095,8.983673,2.8531866
10483,8.629431,4.02415,8.738294,2.5261984
10484,7.127607,3.7432582,7.428474,1.4258271
10485,8.066248,3.902848,8.669122,2.8692706
10486,8.090368,4.032667,9.080157,2.9208026
10487,7.704185,4.031858,8.990785,2.8706267
10488,7.823233,3.9952607,8.885172,2.845463
10489,7.8302264,4.044778,9.069344,2.913686
10490,7.899447,3.9831839,9.037215,2.880702
10491,7.704063,4.012208,8.855216,2.782692
10492,7.7167263,3.9846368,8.942898,2.9136205
10493,6.0671687,3.3568814,8.135977,2.7606018
10494,7.527323,3.9291527,8.496364,2.9212983
10495,7.5812764,3.9485106,8.808707,2.9440382
10496,8.063743,4.003726,8.348599,2.8328707
10497,6.9306097,3.3903944,4.957232,2.8734212
10498,8.80168,3.872643,6.7882156,1.6536958
10499,10.4635315,3.8309362,7.4718394,3.6642797
10500,8.226471,3.9738977,8.198423,2.7646284
10501,4.164572,4.011283,8.33306,2.3802502
10502,5.785127,3.7263272,5.618154,3.2514071
10503,8.355357,3.839901,7.3898983,1.7495689
10504,8.666639,3.4367678,3.6357656,2.5241625
10505,6.157676,3.1666784,0.7060489,1.7379665
10506,9.7456665,3.5421088,4.6719604,3.2280982
10507,7.7811885,3.9615529,9.025716,2.8734264
10508,8.162746,4.0507565,9.066662,2.88315
10509,8.099619,4.020618,9.0223875,2.9009438
10510,7.755155,4.05984,9.179422,2.8311622
10511,7.800426,4.0022817,9.068506,2.8750968
10512,7.732463,4.0087757,8.97108,2.8643198
10513,8.290123,4.008641,9.186808,3.0113957
10514,7.7244096,4.0214825,9.055233,2.8304882
10515,8.0519,3.9722214,8.855576,2.89201
10516,7.9641767,3.979095,9.0920725,2.938306
10517,8.035904,3.9401784,8.867213,2.9407828
10518,8.00865,4.0042133,9.131848,3.042089
10519,7.501218,4.082354,9.652913,2.639605
10520,5.803826,3.870039,6.7552376,2.877484
10521,8.25363,4.0585585,9.296501,2.923927
10522,7.9684167,3.9783478,9.013056,2.8321815
10523,7.913919,4.0192018,8.384912,2.7736957
10524,8.941188,3.730756,6.931351,4.892795
10525,7.931334,3.9353926,8.08682,2.854279
10526,7.863732,3.9841557,8.907571,2.8790586
10527,7.9378543,3.9883456,9.116319,2.9439702
10528,8.262529,3.9289646,8.839923,2.90344
10529,7.9358506,3.9101615,8.817553,2.8821905
10530,7.9025626,4.0189266,8.945155,2.8137803
10531,7.8033695,4.0703397,8.868385,2.8342533
10532,10.186512,4.3865643,11.782536,3.3370812
10533,7.788693,4.011805,9.086187,2.8587906
10534,7.829248,4.0139604,9.037395,2.8618948
10535,7.66645,4.0482717,9.031189,2.8729136
10536,8.348734,3.9782295,8.860738,2.8229103
10537,7.900434,3.8613248,8.67191,1.6585717
10538,3.7021508,4.0004554,10.759579,3.0385842
10539,7.6624107,3.892452,8.244604,2.8387396
10540,7.8765626,3.918666,8.801343,2.881448
10541,7.944092,3.9410388,8.778962,2.8420932
10542,7.8395867,4.003571,8.938262,2.823641
10543,7.644135,4.0453334,9.000563,2.832749
10544,7.285762,3.8477578,8.01783,3.8803604
10545,8.119814,3.9752877,9.168512,3.0857491
10546,7.9978967,3.9970574,8.923196,2.79172
10547,8.012765,3.96026,8.759729,2.8312693
10548,7.919141,3.9085193,8.676204,2.687285
10549,7.9006505,3.9204676,8.81122,2.901216
10550,7.739723,4.0140657,9.12733,2.860201
10551,7.8956094,3.957946,9.007857,2.9496522
10552,7.796593,3.973421,8.9374485,2.8881145
10553,8.044222,3.9961636,9.022122,2.8451138
10554,7.752402,3.9536362,8.700968,2.8712761
10555,7.9669633,3.988175,8.8374605,2.8787222
10556,4.863201,3.3803337,5.8633623,4.952638
10557,7.7189803,3.9803414,9.08477,3.023634
10558,8.546946,4.228611,9.734564,2.2513516
10559,8.448994,4.074995,8.432518,2.850282
10560,8.027508,3.893961,8.789024,2.7254024
