id,hhb,hbo2,ca,na
10179,6.543068,3.3615649,10.027721,4.174865
10180,3.708362,4.024352,9.351805,3.6289563
10181,6.199871,4.241165,8.606431,3.5172787
10182,7.0517106,3.9391885,10.250312,2.8012524
10183,6.6074924,3.5833085,6.7668033,2.8926077
10184,12.370415,4.728489,8.759317,1.8949584
10185,9.406979,3.680563,8.284796,3.751486
10186,8.726756,4.256059,10.669866,2.8712626
10187,8.301779,4.232909,8.180915,2.8248086
10188,6.7354426,3.6432555,8.750144,2.326313
10189,6.9675193,2.8982563,7.6602316,2.3776484
10190,12.64102,4.6585493,10.670238,4.6421385
10191,9.030042,4.3008895,8.978654,4.253768
10192,6.5778866,3.6438048,8.880923,2.835128
10193,14.400872,4.1087112,9.285876,5.376408
10194,9.535912,3.322941,6.6471553,2.8625674
10195,8.715369,3.9652398,8.62393,1.2498696
10196,8.543869,3.7532437,7.1614103,3.0024107
10197,12.108032,4.8677597,8.773424,3.6459813
10198,3.5780683,2.8821485,8.767954,1.8916785
10199,7.6624374,3.04466,8.217598,1.0124321
10200,4.8757014,3.9698515,9.096724,1.9149885
10201,7.7551217,3.7732093,8.152469,2.9333208
10202,8.078955,4.6624722,9.164642,2.6328607
10203,8.658287,3.8617759,7.6245556,3.1419518
10204,10.421776,4.4762697,9.088139,4.118493
10205,11.13502,3.4733531,10.87388,2.8060203
10206,6.380908,4.0056057,7.571811,2.9826915
10207,9.463217,3.3662868,10.115275,2.0574281
10208,4.950087,4.1725826,11.353774,3.867028
10209,13.435139,4.081551,10.488679,2.9842772
10210,5.52067,4.3028884,9.778217,3.113471
10211,6.3489385,4.2386794,10.535789,4.0252457
10212,6.5930104,3.581776,7.600686,2.7083452
10213,10.832212,4.3307953,8.440168,4.9877973
10214,8.882354,3.8241441,7.421259,4.023801
10215,3.3942413,3.7737968,8.377599,1.8414302
10216,7.813986,4.4423666,8.450935,2.5532656
10217,7.6506047,3.3413725,6.5323753,1.5025026
10218,8.060991,3.807188,9.170922,4.4447813
10219,10.353066,3.9517033,8.088865,2.88109
10220,11.615507,4.229406,10.289987,3.2484038
10221,7.3889256,3.983854,8.953423,2.5296602
10222,12.736469,4.0234838,9.468052,3.7044299
10223,11.087938,4.5662827,10.581571,3.2651765
10224,11.422324,4.015737,8.918157,2.3694932
10225,6.252727,3.4775352,4.869967,2.9518366
10226,10.195735,4.82648,10.289291,2.694636
10227,5.812506,4.384121,10.323201,5.1427007
10228,4.4291873,3.7378187,7.928199,3.8634927
10229,5.33482,3.1556787,7.1772027,2.7127156
10230,9.313632,4.766847,11.328076,2.237544
10231,11.140485,4.931161,7.7592235,3.38626
10232,8.446232,4.5331626,9.62719,2.875685
10233,6.6717644,5.035918,10.904028,3.0197415
10234,6.580302,4.077738,8.717723,3.0524037
10235,6.8652453,3.8479552,9.363918,2.879912
10236,8.303562,4.3383765,11.660678,2.896684
10237,1.975978,3.9006398,10.831795,3.8697243
10238,11.543208,4.2211046,8.697755,2.8790302
10239,13.931957,4.2682533,8.651334,3.1461923
10240,7.231467,4.196438,9.361461,2.2274837
10241,9.105682,4.1521063,8.533807,2.8830397
10242,5.337968,4.453478,8.500976,1.1586206
10243,10.09977,4.0573435,10.473165,1.779593
10244,9.149989,4.1833305,9.525582,2.5694463
10245,6.6463223,4.3635626,10.469831,3.4005158
10246,9.581019,3.2002153,8.140295,3.7436795
10247,13.001075,4.7437034,10.649338,3.356387
10248,10.148982,4.3447485,9.675902,5.755212
10249,2.6555395,4.23039,7.9985075,2.315722
10250,5.419814,3.9843578,8.066679,3.3451695
10251,8.902087,4.467892,9.790141,3.542883
10252,10.2469425,3.5265849,7.1829615,3.4824228
10253,3.682385,3.1488535,7.8957405,2.649426
10254,7.242649,3.2337892,9.007734,1.7988974
10255,5.80614,4.2767086,10.296749,1.6665589
10256,5.187541,4.2450294,8.361727,2.156247
10257,10.589631,4.3562202,9.271604,2.0646331
10258,8.254499,4.4861155,9.210404,2.727473
10259,9.784203,3.3342776,9.353977,3.85457
10260,4.970581,3.8012807,9.551466,3.1992185
10261,10.239304,3.959158,9.2916355,3.9779415
10262,10.507716,3.678706,6.6782503,0.6824233
10263,11.189362,4.9227057,7.4575424,3.8718786
10264,12.192951,5.024066,11.451887,2.9672143
10265,8.0674515,4.5078487,9.400008,4.050353
10266,9.885192,4.3586254,8.689397,2.5043418
10267,9.483585,2.5578754,8.21995,4.5866766
10268,7.367083,4.2597494,9.32195,5.783321
10269,8.090002,5.0644264,9.8351755,4.419486
10270,5.265107,3.9139938,9.448673,3.9384673
10271,5.963812,3.3976817,7.913476,1.8305072
10272,9.166969,3.63652,8.076038,4.850894
10273,2.740899,3.8506083,8.529074,2.9204414
10274,7.2612796,3.6570935,8.668868,3.59627
10275,8.187933,3.5019605,10.046401,3.5128498
10276,5.4254513,3.4866424,8.836292,2.6545377
10277,10.3013115,3.3680124,7.6696286,2.0307388
10278,6.764555,3.284187,9.775894,3.9724758
10279,10.38367,4.750913,11.748799,3.1077185
10280,3.218057,3.3935373,8.439583,3.1903064
10281,6.965073,3.1319783,6.943565,4.2667103
10282,10.462142,4.041204,8.821469,2.5695126
10283,4.486306,3.2500174,8.809954,2.2850099
10284,8.942533,3.0909286,8.877722,2.7681983
10285,7.6251493,3.819726,6.4545627,3.6607134
10286,5.984568,4.2634544,8.365367,2.5367272
10287,8.182042,4.3670077,9.146125,4.555479
10288,7.158824,4.44312,8.649576,3.111863
10289,8.0378895,4.399193,8.104639,2.9096787
10290,11.61369,4.204254,7.845957,2.989117
10291,6.861476,2.9125183,8.9235935,2.7757895
10292,6.15196,3.1467645,4.7577453,2.7855499
10293,5.9614515,2.9900143,8.459731,4.6260033
10294,6.912485,4.323987,7.6637306,2.3528385
10295,9.625758,4.742058,9.474679,3.7077975
10296,6.621429,3.9455454,8.993981,5.179587
10297,9.160134,3.7921474,10.178687,5.202142
10298,9.2207365,3.0849066,7.2025437,3.176094
10299,7.2631145,3.6129267,9.535644,3.0434778
10300,2.373678,3.3396723,7.26144,3.4240937
10301,12.413467,5.1098104,12.84589,3.060162
10302,8.749402,4.0082483,6.658437,2.5597162
10303,8.317273,4.8342614,7.2977715,2.641131
10304,5.9738326,4.372887,10.374726,2.0643935
10305,6.200535,3.3017282,6.083404,3.4487822
10306,8.561303,3.4768808,5.0087094,2.1897225
10307,6.247016,3.4385526,8.964553,2.712399
10308,7.9082575,4.87492,11.997234,3.7892923
10309,7.4430213,3.3947804,8.281063,3.1093068
10310,5.706541,3.0606449,6.3646555,3.275836
10311,7.3271604,3.9976065,7.955149,2.676197
10312,5.4455676,3.4994898,6.7675705,2.258182
10313,9.323227,4.368985,12.363594,0.26044697
10314,7.9842243,4.2330227,9.607894,3.8179932
10315,8.392856,4.382594,7.44422,3.9670687
10316,9.992141,4.970974,11.280476,3.9454706
10317,5.7250543,4.007498,8.299622,1.7706314
10318,7.2496724,4.593436,11.427462,3.0960705
10319,11.280142,4.1489754,9.16978,1.9587637
10320,5.7683306,4.2534456,10.720176,1.735589
10321,9.539981,4.423314,10.07706,3.136152
10322,9.104637,3.7201498,6.73863,3.6224222
10323,10.589235,3.2959175,8.340768,3.6161003
10324,8.405832,4.0248566,11.070518,4.221363
10325,13.566072,4.1300616,11.279702,3.574865
10326,9.111976,4.491356,10.875479,2.1997623
10327,5.955797,3.7848046,8.765532,4.0068207
10328,6.7147985,3.6112351,9.081102,3.5779636
10329,6.6050215,4.1222157,9.34599,3.5587313
10330,3.9634042,3.1442504,8.411346,2.0505476
10331,6.661634,3.6624274,7.4527354,2.788492
10332,9.600064,3.5716305,9.187521,3.7141159
10333,6.8024187,3.9536726,8.557447,3.170666
10334,6.5822806,3.853314,6.915327,3.2373753
10335,2.5486505,3.198473,6.252292,1.2804663
10336,7.2385893,3.626681,7.3816466,3.2587287
10337,8.781291,3.9286525,8.28432,2.7928796
10338,11.850517,3.6857588,7.9023676,3.6033125
10339,8.09334,3.1732185,7.637633,4.4721756
10340,12.316982,4.010577,10.221236,4.9253154
10341,9.589936,4.2183905,10.135072,2.1780071
10342,13.310599,4.46961,11.821571,3.0246592
10343,8.823359,3.807912,12.533904,2.7478328
10344,4.848513,3.4449909,7.8234863,3.2717748
10345,4.419176,3.833429,9.614683,0.5609023
10346,10.183585,4.486457,10.40426,3.5393522
10347,6.874792,3.5922883,9.063468,3.675337
10348,7.0350456,4.7719526,11.860927,2.9443297
10349,6.795391,2.8646688,7.7986445,2.5484347
10350,8.850015,2.777979,6.4510665,4.0683594
10351,11.196032,4.615457,8.27257,3.4159038
10352,8.11359,4.3598976,8.299971,2.6633434
10353,6.596307,4.1884346,9.205237,3.115041
10354,12.533222,4.8967004,10.206443,4.222116
10355,9.266432,4.574638,8.618706,4.3248587
10356,9.417983,4.5589914,10.907417,3.7978737
10357,9.708048,4.9506025,12.512014,2.2109497
10358,9.389593,4.2185965,8.92913,4.527139
10359,5.267266,4.2678795,10.370292,2.4780672
10360,7.27573,4.760447,10.563907,5.210502
10361,11.4419,4.1262155,10.810423,3.2492917
10362,7.406516,3.5892205,5.615338,2.8494332
10363,8.500973,4.006057,8.841357,3.3078628
10364,8.5231695,3.850713,8.568211,3.9519987
10365,5.008153,4.0762625,8.951308,4.047777
10366,3.9955294,4.1492553,8.678457,1.6302551
10367,11.7961855,4.412778,10.077948,5.350899
10368,6.5147614,4.199792,8.128797,2.5957646
10369,9.350762,3.8187985,7.873819,2.2558777
10370,11.359773,4.323909,6.8300824,2.9643292
10371,-0.06736165,3.474156,6.4395657,1.2892003
10372,9.208811,4.5721207,7.869315,3.7474284
10373,7.2576127,3.1566873,7.9291797,3.669749
10374,10.672656,3.751405,8.147706,1.336034
10375,4.555418,3.4338372,6.2582784,2.5754564
10376,9.538088,4.03493,10.538389,2.8269045
10377,8.013899,4.1403327,9.143192,1.0853162
10378,2.736517,3.0074325,6.191186,4.987345
10379,6.329411,5.010756,9.308624,3.563201
10380,7.958193,4.18972,10.969254,2.639056
10381,9.164886,3.9647782,6.935241,4.522559
10382,6.2977505,4.397539,9.732321,2.4424322
10383,4.7737346,3.271286,7.137352,2.186974
10384,8.05133,3.8228354,9.243197,2.5708983
10385,5.0309277,3.7181141,10.125624,3.6861024
10386,10.3132515,4.4457483,11.262739,3.5944211
10387,8.319175,3.9509246,9.511275,2.9462733
10388,7.641745,4.392708,12.442555,2.5233762
10389,6.130297,3.8266275,7.4943266,2.3624568
10390,9.759903,4.83318,10.704593,2.8455086
10391,8.912078,4.1465054,10.787247,2.9040005
10392,8.228008,4.5033994,13.0916815,1.9486316
10393,6.1286154,3.1081295,6.8250904,4.90216
10394,5.3417125,3.2683098,6.1690316,3.171774
10395,7.5519233,2.8772295,7.81749,1.2283001
10396,9.132177,4.8758473,9.066177,3.3213487
10397,6.408634,4.2162676,10.986146,2.7255752
10398,1.5808276,3.882804,7.0727963,1.2636061
10399,9.09317,3.5046823,10.107612,4.0635242
10400,6.103754,3.4746091,8.907897,3.2614403
10401,7.6572714,5.2216682,9.757368,2.8491902
10402,4.9539723,3.9970088,10.5242815,4.0590324
10403,10.086707,4.0470233,12.437012,2.012969
10404,9.215243,4.5677567,11.365205,2.4677444
10405,3.3034308,2.9220004,11.147627,3.193897
10406,10.364932,3.7128422,8.061759,1.1718616
10407,9.539832,4.13362,9.117109,1.5061238
10408,9.9908085,4.6478224,8.967862,3.837406
10409,6.7450323,4.3747954,10.040815,3.325122
10410,8.954196,4.118729,7.5631194,2.9497004
10411,3.4515646,3.7311785,8.86179,3.537518
10412,4.4519715,2.618686,7.696347,4.105632
10413,8.243483,4.335973,10.582827,2.6157947
10414,6.0621123,3.849804,6.9818673,3.7338715
10415,10.218428,3.9709444,9.916423,3.5024533
10416,7.3891053,4.3056555,7.7459245,3.1132336
10417,6.59197,4.9963017,9.745815,2.8930838
10418,5.1502347,3.7015607,10.84863,2.9778018
10419,6.841662,4.2027016,10.684698,2.8288925
10420,12.389557,3.807952,6.858911,3.304678
10421,11.170357,4.485326,8.998495,2.3283544
10422,8.141911,2.885669,6.8140316,2.1914697
10423,7.399634,4.818693,10.519095,2.9187737
10424,9.792235,4.767097,9.42379,3.2335424
10425,6.8741174,3.1953967,9.164512,1.9247288
10426,10.506495,5.4193068,8.865893,4.475939
10427,4.970778,2.9547222,7.985459,2.3865137
10428,11.45658,4.5123954,9.6666,3.398382
10429,6.4749255,3.569282,5.7975945,4.8879895
10430,7.697397,3.6804914,9.562364,3.7636647
10431,7.5529532,4.3637342,8.32498,2.7436962
10432,8.903937,4.4947577,9.7371645,1.259019
10433,11.415225,4.920381,9.707556,2.64023
10434,10.612977,4.6260757,9.917622,2.787512
10435,9.835823,4.682159,9.842363,2.5725238
10436,6.243354,3.4700167,10.140452,2.5799615
10437,8.574251,4.502276,11.997025,5.878103
10438,8.84916,4.3723536,10.509791,3.168521
10439,7.076389,3.244226,8.067234,3.96901
10440,8.324285,3.8030343,7.0320835,4.670817
10441,9.04375,3.4745123,8.060877,1.3696063
10442,11.507892,4.4920735,10.817935,2.6432714
10443,5.1593013,4.3829618,10.532248,3.9836621
10444,11.872941,4.6333055,8.711439,3.773804
10445,10.522673,4.5454173,11.039362,0.945078
10446,7.6701612,3.8782916,10.230096,3.8719275
10447,4.4317884,3.3400571,9.91409,1.5324928
10448,3.4868956,4.0459747,8.797047,2.7602708
10449,5.3041835,4.538091,8.72478,3.3997333
10450,4.3224106,3.668877,7.6637278,2.4276803
10451,10.749662,5.2400746,10.824989,4.076689
10452,13.082892,4.7870364,9.528632,4.21669
10453,8.286903,4.606272,9.155141,3.0605726
10454,11.870324,4.135532,10.916196,3.7992773
10455,9.796614,4.1568747,8.986489,3.3511136
10456,5.0992537,4.620228,7.7680187,5.341823
10457,9.4283905,4.782345,9.231448,3.1373248
10458,11.178038,4.3534484,12.616382,3.427162
10459,9.717309,3.616446,8.006872,1.8342948
10460,6.6001396,3.8305056,8.767717,1.5714542
10461,7.923699,3.517933,8.229704,2.2472548
10462,2.16511,3.0651536,9.424291,2.2465334
10463,4.411425,4.0758934,8.688842,1.8455069
10464,10.600418,5.2018437,8.073907,2.3453655
10465,7.2809834,3.5113122,10.755253,3.5698416
10466,9.617336,3.4971862,7.4513535,3.0522122
10467,10.537044,4.407271,11.333146,2.333445
10468,4.6913056,3.386999,5.7358737,2.311846
10469,7.124306,4.234293,9.411081,3.8972304
10470,10.771421,4.619328,9.384796,2.8028178
10471,6.15212,4.263777,6.260455,2.1613798
10472,10.235753,4.4177294,10.440199,3.5601096
10473,2.0889103,3.8415084,8.318503,2.8038898
10474,10.725101,4.0793962,9.737633,3.770923
10475,6.5977983,4.0660753,10.175234,2.7856228
10476,8.698566,3.3135307,9.075197,3.6674268
10477,11.4237,4.328599,11.605108,4.5365276
10478,3.081361,3.3177872,7.2114086,2.3496132
10479,1.8413633,4.2790303,9.674728,0.8981188
10480,11.518933,4.384645,11.490768,2.8810716
10481,6.802268,3.714601,8.049777,2.9009657
10482,11.621081,3.8415027,10.9305315,3.2785852
10483,9.88845,4.7173333,11.82399,3.8197274
10484,6.01102,4.3435736,9.400945,2.304295
10485,6.520407,3.9043748,6.6647186,2.6301937
10486,10.0707035,3.9014187,8.151478,3.6513438
10487,12.252326,5.0146093,11.109104,3.3647468
10488,9.704271,4.593302,10.728011,2.2108893
10489,8.993859,3.9886608,7.1697617,3.4677687
10490,7.870092,4.1165857,8.070721,2.6982408
10491,7.762912,4.8244486,9.61088,3.4000118
10492,9.312809,3.38679,7.9961185,3.191384
10493,5.3192444,3.4002337,9.121416,2.3570762
10494,6.190372,4.0638995,8.915974,2.0219355
10495,7.877395,3.557549,8.111805,4.075818
10496,7.0468183,4.0620446,6.8858304,4.4548893
10497,7.4964824,3.0395715,5.1511307,3.691243
10498,8.7813635,3.9543602,11.496241,0.8019265
10499,8.716014,3.7788544,8.31709,4.565783
10500,11.760723,3.6696324,9.020023,4.057768
10501,3.7555966,4.794326,8.1205635,3.6226957
10502,6.0839796,3.5793598,6.7284164,3.1046169
10503,9.476038,3.990288,11.056225,2.6976328
10504,10.073452,4.4235373,10.121954,2.2666302
10505,5.3111525,3.5776308,5.2076635,3.8440802
10506,8.622689,4.4695115,7.4299216,3.2444873
10507,7.825755,4.75187,10.707087,2.956342
10508,7.749297,4.1495314,10.670766,1.4784324
10509,9.518104,4.4294834,10.794453,3.7003937
10510,4.2721043,4.1918325,8.326836,2.7459018
10511,7.2432904,3.5968845,8.395994,2.7055738
10512,6.853082,3.6531594,9.590959,2.7492023
10513,9.020778,5.05307,8.826481,3.7245817
10514,10.309237,3.9750268,10.192622,2.8463962
10515,10.409516,4.7488227,11.997057,3.3457284
10516,12.040912,3.7443676,7.9973917,3.392055
10517,5.6917205,4.3351517,10.010552,2.8928146
10518,11.085843,4.0217805,10.269138,3.914807
10519,9.140479,4.4346952,8.4854965,2.652485
10520,5.9225173,3.5553687,5.8796544,3.2074919
10521,5.597496,3.6560223,9.252189,1.6129601
10522,5.5055304,4.4085646,8.12359,2.6222856
10523,11.647955,4.54936,12.116926,2.4405203
10524,10.461488,3.8415911,7.9299507,6.0605345
10525,4.4025126,3.7495666,8.753036,3.4965537
10526,2.9594443,3.8860202,9.435489,1.5312632
10527,6.2980714,3.952117,7.552472,2.7665758
10528,8.284964,4.427619,8.950539,1.9088176
10529,8.246352,3.862245,8.653474,2.7121823
10530,8.265223,3.8754692,8.079301,2.8971767
10531,5.5040054,3.7547374,9.527097,2.2454329
10532,9.390399,4.535253,9.143571,4.33629
10533,12.481922,4.2498612,10.108554,3.6930397
10534,8.68893,3.6884172,9.495129,3.2571096
10535,6.910894,4.0581255,7.1607018,2.4858098
10536,8.692572,3.8919306,10.399713,3.7435954
10537,10.314732,4.3483844,8.63524,3.6070719
10538,3.1816862,4.378641,9.700947,3.8978217
10539,9.085601,3.8400545,5.474684,2.9997299
10540,10.942729,4.572108,10.248717,2.7999027
10541,7.186601,4.3264003,9.10202,3.8064349
10542,5.805231,4.9940987,10.503735,2.384388
10543,12.501458,4.814864,11.960006,3.4551926
10544,6.5244584,3.8233445,8.082094,3.6560967
10545,11.238846,4.800401,8.432446,1.5564699
10546,13.017501,4.274001,10.668045,2.803127
10547,6.276073,3.7286158,9.767927,2.7709827
10548,7.729657,3.9295256,9.124384,2.401638
10549,10.297126,4.1775017,9.707286,2.5837502
10550,6.815112,4.682518,10.371348,2.6650083
10551,9.012674,4.4395,12.233916,3.0005667
10552,8.478926,4.43091,8.066856,3.1035948
10553,10.558224,4.4060345,9.413598,2.7518694
10554,9.276227,3.4866385,7.0784926,3.927725
10555,9.2924185,3.6691055,8.232658,1.6613045
10556,3.0666854,3.3804955,6.227113,5.067936
10557,1.7123564,4.2277956,10.317446,3.2211437
10558,9.182512,4.231723,7.601125,3.0158088
10559,9.583986,3.233698,6.447609,2.8823264
10560,8.968596,4.4679713,9.334811,3.6329799
