id,hhb,hbo2,ca,na
10087,5.68165,3.214559,11.152838,2.0104575
10088,8.1695175,4.4711757,8.302677,3.4620214
10089,9.198024,4.330556,10.388219,2.8638787
10090,6.9136095,3.705667,8.699205,3.2079232
10091,10.256494,4.341433,10.112471,2.6813092
10092,8.541508,3.5975149,8.861105,2.710126
10093,8.432074,3.485621,5.148673,3.338951
10094,6.8362603,3.43335,7.5331383,4.5394897
10095,2.0840816,3.4668226,7.8238773,2.638409
10096,2.2261062,3.5603018,10.016602,3.8404336
10097,0.16119832,3.028629,7.121407,1.9672681
10098,6.4888964,3.2474139,7.595838,2.5215771
10099,2.4324403,3.841732,10.033114,2.994643
10100,1.5482503,3.4172087,8.289175,3.4471807
10101,6.1221995,4.12755,7.764934,1.916813
10102,11.710329,4.643816,9.669274,3.9017785
10103,3.0439432,3.546857,7.2571716,2.2625432
10104,12.670721,4.1619167,10.868541,2.8287072
10105,9.816207,4.302126,9.159738,3.7029212
10106,12.537784,4.679415,9.17171,3.96078
10107,11.293231,4.1877117,9.93503,3.00938
10108,10.002739,4.3005905,9.153681,3.4211733
10109,2.8202865,3.1643991,6.814123,3.8704112
10110,13.543611,4.3193846,11.65892,3.7722247
10111,8.420494,3.387407,10.947432,2.0963025
10112,4.5633583,3.585781,9.264003,2.6125722
10113,9.360291,4.828174,11.117588,3.293549
10114,4.4963627,4.0139823,9.411719,2.8282833
10115,3.067114,3.6970084,8.38626,2.0911875
10116,3.331676,4.3632545,9.245981,2.506386
10117,6.285172,3.453151,8.296115,2.5234814
10118,9.102261,4.4171,9.210706,3.059964
10119,7.897451,4.756875,10.642028,4.128578
10120,12.639998,4.4063163,10.893253,2.9944227
10121,3.0925581,2.9676538,8.008511,2.200223
10122,5.2803597,3.8299782,9.336412,1.0488939
10123,10.776258,4.831029,10.472756,3.405967
10124,7.166774,3.5573878,6.4112487,3.0196502
10125,6.828951,4.211115,8.14386,1.9941943
10126,6.591903,3.7853277,9.562742,4.733542
10127,6.202624,3.0363758,6.64007,3.5237334
10128,7.2631865,3.204937,8.021557,1.9976798
10129,10.024739,4.233782,10.135959,3.7352097
10130,12.523045,5.1653404,10.03051,3.3589487
10131,11.751729,4.108119,5.774995,3.5584536
10132,7.440033,3.3779407,7.7453046,3.1688108
10133,5.7461715,3.4135118,7.938609,0.634054
10134,10.641871,4.5972075,10.895806,2.2422512
10135,5.738429,4.104224,6.9327674,1.5083067
10136,6.2632794,3.7969983,8.147167,2.86686
10137,11.892256,3.9901786,9.23289,3.167343
10138,10.488487,3.9901633,10.119337,3.3518157
10139,7.5632524,3.5299296,7.791615,3.0676143
10140,5.3105335,3.831983,8.62504,2.6167982
10141,11.713384,4.1767063,6.8101974,2.9356437
10142,7.500624,4.1348104,7.8186646,2.1505663
10143,4.7403893,3.3227766,7.27531,3.1808398
10144,9.076192,5.1305313,11.12764,3.247197
10145,10.430507,4.711988,10.4572115,2.7650926
10146,12.06956,4.6357837,10.47419,3.5720515
10147,5.228509,3.11151,5.66377,2.557708
10148,6.7561836,4.8422465,10.926941,0.86103255
10149,3.897322,2.9443543,9.378079,1.4247212
10150,11.404274,4.292188,10.520732,3.1095886
10151,8.262454,3.8512354,8.194945,4.0020027
10152,10.1301565,3.984311,9.611364,3.378862
10153,10.69251,4.1357446,9.756138,3.217879
10154,10.414152,4.7467794,9.832959,3.4093616
10155,8.062555,4.103112,10.04437,3.3315108
10156,6.3706565,4.0929904,11.252217,1.7884519
10157,10.269595,4.3689656,9.698107,2.7347834
10158,10.996993,4.6911855,9.533467,2.6600313
10159,9.090272,4.502311,10.507078,2.9650757
10160,3.8921514,3.5491033,8.718576,2.431189
10161,3.6570458,2.5258415,6.5638657,3.7587767
10162,4.8944345,4.425816,6.9927797,3.7763653
10163,5.8821564,3.664537,6.2310324,3.3885322
10164,5.0468717,3.1315448,8.216866,2.4476743
10165,5.284215,3.5890472,8.376148,3.3397157
10166,2.9945045,3.094158,7.8023124,2.1574883
10167,2.5470607,3.214176,8.261253,3.8146584
10168,4.8156476,3.9667192,10.192734,4.1777344
10169,7.9970846,3.5512476,8.456066,2.7314978
10170,2.0655155,4.2112727,9.322242,3.4961889
10171,5.1412115,3.8089082,6.9801106,3.5641885
10172,8.528794,4.1416993,9.32927,3.2615752
10173,7.4030704,4.328691,9.202308,3.5531275
10174,9.9540615,4.282894,9.46385,2.8958826
10175,10.438117,4.61306,9.393057,3.5273538
10176,2.9485402,3.4664078,8.642723,2.185233
10177,11.091516,4.031835,10.169237,2.1096578
10178,3.828322,3.7707021,7.8147597,1.9087312
10179,4.595897,3.2739115,8.239035,3.7974877
10180,3.888934,3.4921033,9.333924,1.7769424
10181,5.1023645,3.7280452,7.4486327,1.8924389
10182,4.2639256,3.9114094,8.691634,2.8643303
10183,6.0354133,3.9992728,7.7728844,3.2169049
10184,3.5995028,3.1930702,8.885318,3.568334
10185,10.147595,4.2023377,10.094776,1.262244
10186,6.803461,4.192094,9.084719,2.6905932
10187,6.407869,3.4716814,7.8836017,3.4068933
10188,5.029291,2.9526658,6.6063404,2.6163173
10189,10.8424015,4.395053,11.021688,2.80866
10190,11.355142,4.3574476,11.342013,1.9218425
10191,10.042233,4.419643,7.539233,3.8966835
10192,5.786333,2.856951,7.8451605,3.0242567
10193,8.509313,3.3013577,7.740883,3.801969
10194,12.957519,4.751645,10.132914,3.3577015
10195,7.7301674,3.6376426,9.007152,1.6636275
10196,11.829288,4.674942,9.526554,3.8730876
10197,11.650096,3.910351,9.075267,3.748774
10198,6.426124,3.9133322,10.25195,2.6931987
10199,6.7355776,3.5464559,7.9938965,4.3393087
10200,10.122016,4.3759713,7.526157,2.6538856
10201,3.5837088,3.1443853,7.4070983,2.6410735
10202,9.154391,4.347122,7.685348,3.073802
10203,4.105507,3.330302,6.2746267,2.1431289
10204,5.335159,3.6136892,9.584005,3.7289572
10205,10.084129,5.2885985,10.422334,3.9635854
10206,5.4992204,3.0417275,8.574391,1.9290125
10207,11.178653,4.2558603,9.166896,3.5892615
10208,12.264977,4.775604,11.872612,2.7180698
10209,11.626801,4.843787,10.542382,3.1752615
10210,12.521295,4.4679203,10.090978,3.2998724
10211,5.1170783,3.9428635,8.926658,1.358433
10212,8.890475,5.0335846,10.198195,2.804142
10213,11.603874,4.811587,9.818417,3.2157242
10214,11.585295,4.5763383,11.326659,3.5814664
10215,8.029071,3.9664316,10.398617,2.1851532
10216,9.759017,3.7443225,7.019561,3.3343863
10217,6.0986633,3.7461402,6.9933286,3.5268817
10218,11.998346,5.314646,10.23934,3.1537604
10219,11.080638,5.0124273,11.409298,3.076187
10220,3.6656227,3.2763052,8.377094,2.9621522
10221,7.033347,4.6229763,8.820907,4.411193
10222,4.223224,3.7113698,9.681982,2.996747
10223,13.852177,4.3616877,10.5309515,3.2932105
10224,11.87027,4.3449783,10.141631,3.8673205
10225,2.8225796,3.844275,9.147189,3.1454437
10226,12.353105,4.5730224,9.422531,3.2367163
10227,10.90312,3.889577,9.597813,3.5536058
10228,7.9045734,3.675698,7.9119997,3.5422301
10229,8.784989,4.3163223,10.789498,3.3336072
10230,3.1748347,3.4580202,8.382229,3.0042171
10231,10.2980175,4.4879885,10.0844555,3.6047847
10232,7.0233116,4.0956354,8.01979,3.088567
10233,9.426021,4.2311296,11.072628,2.5697842
10234,4.6600714,3.9289432,9.474824,2.454988
10235,7.515962,3.9263055,10.567871,0.9952458
10236,11.047216,4.3546057,10.686647,2.3445358
10237,9.085842,3.8807476,10.863658,2.305787
10238,4.0196004,3.6743085,9.596472,3.0460746
10239,4.964001,3.2682157,8.185427,2.1893616
10240,7.6939235,4.439149,8.391056,4.305916
10241,5.0554576,3.8078706,7.2488585,2.998482
10242,11.817846,4.573446,10.390343,3.4135287
10243,7.529318,4.226308,9.236164,3.523316
10244,4.231477,3.7419837,8.778339,3.2717028
10245,10.366191,3.71866,7.233835,2.5010705
10246,10.715156,3.535485,5.2616906,2.5401502
10247,2.4491658,2.8748686,6.4234705,2.78186
10248,8.159455,3.7171433,10.747314,3.4963179
10249,6.8289833,3.3114328,6.967548,1.8376273
10250,5.7034993,3.6827664,8.554541,2.688319
10251,8.110348,4.1187153,9.336132,2.8888812
10252,5.4645214,3.934086,8.330168,3.3277621
10253,4.569884,3.5576591,8.749133,4.033921
10254,1.9039788,2.9033465,6.90456,2.9313905
10255,1.4137614,3.0069377,9.116555,2.4287262
10256,1.514954,3.0419214,9.280366,2.7141173
10257,6.2896886,4.1187534,5.5041413,2.8613794
10258,6.772661,3.0669873,8.207499,3.066515
10259,12.371069,4.6699715,10.166832,3.7961361
10260,9.782575,4.2625403,9.713091,3.2143822
10261,7.09793,3.894151,9.340464,3.3132844
10262,14.103731,4.355041,10.512722,3.080147
10263,10.623945,4.655374,10.86198,2.5950608
10264,5.2861214,3.565369,10.762163,3.5581453
10265,4.933758,3.9556346,8.932645,3.1237912
10266,3.2728505,3.698923,6.9682307,3.5184712
10267,6.7053833,4.055276,10.300052,4.292014
10268,9.077808,3.7235796,10.086345,1.8090901
10269,12.979222,4.815186,8.961246,3.0754182
10270,10.599891,3.5619824,8.809821,1.4500188
10271,11.154207,4.4180045,9.230683,2.502456
10272,8.603173,3.9280076,8.723539,3.3098624
10273,10.641201,4.0877333,10.242577,2.9632468
10274,4.011367,3.048769,8.522568,2.6306953
10275,7.511569,3.4553685,7.8768544,2.800694
10276,3.0591686,2.7048476,8.018703,2.850179
10277,7.523098,4.853763,10.772601,3.0920997
10278,13.085328,4.223337,11.98844,3.8736162
10279,10.568052,3.6012917,9.641158,4.2474895
10280,11.91178,4.5517745,10.527394,3.9506075
10281,7.9110703,4.26412,9.8952,2.4282856
10282,12.279768,4.228532,10.29308,2.9628139
10283,3.0451927,3.571652,7.55314,2.6405249
10284,7.2928786,3.4423501,6.247393,4.2373133
10285,14.184772,3.9893138,10.159699,4.1546364
10286,3.6313684,3.115277,6.8056803,4.442744
10287,11.608326,4.19077,8.541772,3.027276
10288,3.9053454,3.3715384,6.776484,2.8188105
10289,4.400362,3.3399649,9.684663,1.6414894
10290,7.8007503,3.6297157,6.3895297,3.5934584
10291,11.1702795,4.818172,9.992368,3.0743861
10292,5.81508,3.9908936,8.010588,2.264292
10293,12.994758,4.0836577,8.656013,3.3777986
10294,10.879838,4.4976664,10.325553,2.5866303
10295,6.9522514,3.6509175,8.129783,1.8185426
10296,7.331476,3.7945032,9.379468,1.9698375
10297,10.4543295,3.9447083,10.638988,3.2450614
10298,5.188425,2.7798793,6.82055,2.6766794
10299,10.127979,4.8858137,10.02839,2.6425354
10300,11.192096,4.3071346,9.633438,3.3267965
10301,7.8038993,4.257866,8.329472,4.2416277
10302,10.298955,4.4208302,9.416537,2.882238
10303,2.9457178,3.6842673,8.035825,2.2332702
10304,6.1818523,3.4826174,7.1644382,3.324016
10305,9.666706,4.1467366,10.594722,2.9653332
10306,4.779481,4.115093,7.7858877,3.5845032
10307,2.7433429,3.4313204,8.283742,3.1131172
10308,10.256272,4.7906294,10.946971,3.1302247
10309,0.2756282,3.7220852,9.370354,1.3222916
10310,6.970514,3.900969,7.491773,3.094732
10311,11.528937,4.903908,11.114852,3.5668535
10312,4.549358,3.4711983,7.0776973,2.8997495
10313,11.892828,5.0679235,10.952101,3.2739809
10314,8.524406,3.709287,10.448831,2.0931764
10315,11.179755,4.326682,10.298915,3.4078162
10316,8.956633,3.9505064,10.15781,2.7457416
10317,4.5751534,3.448945,10.740583,2.780674
10318,5.2190127,3.932578,11.243757,2.6510959
10319,12.09029,4.6429224,9.507037,3.022921
10320,3.425271,3.4540133,6.466664,2.6030226
10321,3.0691972,3.3311093,8.37894,3.2214296
10322,10.877819,4.6883245,10.930142,2.499076
10323,2.7125363,3.3359501,8.442406,1.5996317
10324,7.187728,3.2814307,10.582857,2.3906221
10325,4.8565693,3.1257377,6.6352224,2.5761971
10326,4.940594,3.6473656,7.710924,2.8862815
10327,10.719895,4.4955816,10.0117655,3.0437362
10328,10.386006,4.6068654,9.747847,3.3018088
10329,10.371751,4.33945,9.579167,1.6235589
10330,11.773924,4.169777,10.278968,4.7583327
10331,3.4350126,3.3315632,8.4645,2.4888678
10332,12.174966,4.795439,10.191734,4.244216
10333,9.547475,3.3419263,9.64543,2.9158642
10334,4.9846196,3.5193315,6.6570487,2.8611047
10335,11.641852,4.397706,10.369703,2.8476703
10336,10.539783,4.9270124,10.99545,3.7441006
10337,5.2219315,4.136758,7.5351725,2.601183
10338,6.871107,3.9307907,7.9945707,3.5593145
10339,5.8183174,4.2028265,7.54622,1.6038369
10340,10.092213,3.9057322,9.57929,2.4549499
10341,1.1744875,3.1021833,7.423569,2.1969204
10342,7.1445284,3.3863358,6.6286035,2.156612
10343,3.839202,3.1094177,8.381454,2.807472
10344,7.2551394,3.3984184,9.80492,2.2460985
10345,12.162954,4.5922155,9.225485,3.3673213
10346,1.9179177,3.787864,9.429434,2.87438
10347,2.8065581,3.1633096,6.7160597,2.1357174
10348,9.305371,3.9225905,9.268855,3.4188945
10349,4.7175922,3.7149186,8.934235,2.8894022
10350,6.0610385,3.8183248,9.021946,3.0902803
10351,6.857839,3.9893773,9.759663,3.6267357
10352,6.868137,4.262293,8.683677,2.3699923
10353,10.036742,4.167601,9.884709,3.4743173
10354,4.6844573,4.101534,7.272518,1.6697303
10355,4.1388025,3.7645175,9.045412,2.4193454
10356,3.1781132,3.3220408,8.012257,1.8925537
10357,14.572919,4.9706564,10.420913,4.3983793
10358,10.140233,4.6801953,10.773681,2.4763417
10359,8.6528845,3.9736168,9.841356,2.7695308
10360,7.7305927,3.9377847,11.262156,2.5070992
10361,12.147527,3.8840296,9.900325,3.0536966
10362,3.2447217,3.166145,11.370765,2.4204013
10363,10.234821,4.304278,7.233535,4.3079896
10364,6.385037,3.3396788,8.571522,1.6292274
10365,6.186482,3.5748353,9.627429,2.1519608
10366,7.674939,3.8877897,7.48729,3.2554247
10367,10.275041,4.288127,9.781572,3.111898
10368,2.7343755,3.1613638,7.2051063,2.9555979
10369,2.7273736,3.157212,9.281881,2.631811
10370,5.0659046,3.7045493,7.824163,2.2281296
10371,3.0903447,3.401563,6.5155144,2.5633612
10372,4.0549183,3.64908,8.335718,1.8269906
10373,9.128498,3.1342402,7.36299,5.2257
10374,9.494722,4.465487,11.970916,4.2113814
10375,10.468947,4.70659,9.268499,4.0407076
10376,11.536187,4.3092813,10.588046,2.1789932
10377,8.351288,3.610484,10.190771,4.4607286
10378,12.714411,4.1389894,10.844121,3.8019528
10379,11.557273,4.8048635,9.606933,3.7301717
10380,11.429227,4.989165,10.529683,3.6088614
10381,4.800601,3.39873,7.8914857,3.951485
10382,9.225842,4.0094824,9.054536,4.015641
10383,3.8042455,3.867324,6.831193,2.951984
10384,10.0386505,4.5592475,10.689097,3.3163898
10385,2.0396533,3.150817,9.16813,2.6322572
10386,10.163843,4.5311255,8.575814,2.7067142
10387,11.617315,4.1350207,5.500012,3.420775
10388,2.8287401,3.879971,8.730717,3.307975
10389,2.6291516,2.4725282,6.839729,2.001916
10390,11.55717,4.1628532,8.876989,2.9354784
10391,7.2888384,3.675618,9.571973,1.8764441
10392,3.4316227,3.727434,9.249997,2.8439844
10393,8.300407,4.0189047,9.102892,3.3284962
10394,5.4026213,3.5004177,8.099646,1.9347248
10395,11.199748,5.192448,10.862287,3.518594
10396,7.8022327,3.6941593,10.421815,3.7504463
10397,10.999633,4.7083225,9.922334,2.2089052
10398,2.0670993,2.9439902,7.2538867,3.5852027
10399,3.3570397,3.486564,8.341224,1.1061643
10400,4.711317,3.7148275,9.608641,1.3507348
10401,7.9893937,4.0010347,9.020781,2.8115072
10402,10.928937,4.3886127,10.931996,2.5347817
10403,12.496707,4.204571,9.975425,3.2403448
10404,12.780512,4.5217085,9.889956,3.1728299
10405,11.397161,4.470405,9.662179,3.3166912
10406,13.042456,4.919187,10.10709,3.0019662
10407,11.393347,4.2512417,10.040104,3.0535371
10408,10.847273,3.7997186,9.276974,3.712142
10409,6.654155,3.5021045,8.53658,4.106201
10410,8.468178,3.9049647,8.125267,2.7869887
10411,2.4560184,3.340579,7.092283,2.6961935
10412,12.006486,4.3057437,9.4737625,3.945484
10413,6.8971443,3.6913946,8.207867,3.7890925
10414,11.678348,4.5689783,9.648018,3.4306855
10415,6.94308,3.3789234,7.4818554,3.4776604
10416,11.964953,3.8892224,9.472819,3.5307424
10417,4.671359,3.3804827,8.189867,2.2602968
10418,2.301489,2.7753866,9.149848,2.2605236
10419,8.310596,4.240471,7.648675,3.8767786
10420,10.866741,4.027027,7.2880697,4.282755
10421,7.2893653,4.3334184,9.67485,2.2200494
10422,7.5297055,3.416235,10.73224,2.971559
10423,13.058594,4.378927,11.773157,3.0153139
10424,11.418658,4.5111837,10.827901,3.0128748
10425,7.332107,3.9925423,9.970294,3.431819
10426,9.012062,4.2172885,9.118746,2.8667853
10427,10.620883,4.351532,9.741171,3.1549082
10428,2.1809034,2.9375832,6.8034353,2.8997777
10429,4.240884,3.7608259,6.8435636,4.137624
10430,3.8212357,3.9302533,5.896733,2.9256368
10431,3.1668591,3.939502,6.6875396,3.407997
10432,7.3568616,3.8797493,8.958352,1.8572695
10433,11.214956,4.765841,11.22032,2.9967892
10434,5.701036,3.5490873,7.8080487,3.4578514
10435,5.1524487,2.995154,7.4095383,1.8260115
10436,11.063396,3.9946525,8.21007,3.448227
10437,5.701714,3.5466998,8.391086,2.9215636
10438,7.2413363,2.738871,6.062406,3.0493782
10439,9.139637,3.820075,8.345416,2.3689907
10440,14.162109,3.4664314,8.946079,3.8476865
10441,9.98104,3.8613296,9.661551,3.83295
10442,4.72468,3.7469323,9.093294,3.1474206
10443,5.9956255,2.554813,8.13904,2.7257824
10444,6.5229874,3.3412223,7.7689853,3.137452
10445,10.537999,3.9590344,8.879344,3.1522286
10446,6.11077,3.4474607,9.200572,3.0611963
10447,7.0837483,4.08735,8.7165,2.7778738
10448,10.883339,4.369652,9.454475,4.2361517
10449,13.047428,4.8256593,9.431032,3.3436062
10450,11.996761,4.9266224,10.9298115,3.7792704
10451,10.109528,4.77789,10.340966,2.7071173
10452,8.995928,4.065921,8.706368,3.212404
10453,1.857639,3.7412615,8.820092,2.9312384
10454,13.838323,4.6175995,10.952804,3.5996983
10455,10.450205,4.656338,10.186265,2.704492
10456,11.386108,4.569713,9.431445,2.9218278
10457,1.7186164,3.498039,7.2677655,2.2155626
10458,12.646654,4.796063,9.859866,4.066298
10459,7.0833464,3.5047026,9.156588,2.9620237
10460,10.574182,3.8811078,10.659005,3.2942967
10461,2.9078958,3.7829409,7.3725514,3.4787438
10462,10.521151,3.4290776,8.995365,2.953548
10463,5.901452,3.642449,9.599317,2.6796806
10464,4.1646647,3.6261315,8.991137,3.369896
10465,3.594913,2.8496637,8.35293,2.2947068
10466,5.3405194,3.3245559,8.111007,2.320555
10467,7.86618,3.4582336,6.3718367,2.0782118
10468,12.324137,4.491743,10.316862,3.8486512
10469,9.262475,4.3863583,9.997325,2.924203
10470,10.976148,4.1867037,10.547521,3.1830049
10471,3.15512,3.1709986,9.697172,1.9742302
10472,13.411102,5.29968,11.086312,3.3889527
10473,3.7774577,3.2764885,7.012179,3.226616
10474,11.533982,4.0520115,9.976653,2.8960693
10475,12.901141,4.8908334,10.262371,3.3921282
10476,11.241023,4.228779,10.880414,2.7707815
10477,6.202536,3.9956403,8.888091,3.4877713
10478,6.4149733,3.7704048,6.377387,3.4153893
10479,4.8507023,3.7518213,8.155839,3.1228068
10480,8.110466,3.9090679,9.3004265,2.842087
10481,5.0348163,3.748699,9.240731,2.3324122
10482,11.15375,4.743309,10.046147,3.431115
10483,6.8641515,3.957498,10.530267,3.6941068
10484,12.8610935,4.560032,9.832156,2.4327354
10485,3.7785573,3.3573852,9.641916,2.6359715
10486,8.453022,3.553138,8.991785,2.8691297
10487,10.755828,4.583721,10.786802,2.967543
10488,3.658847,3.3865595,7.344354,3.244473
10489,9.555237,4.2131095,9.761295,3.938994
10490,3.3465815,3.3897943,6.4867783,2.3315876
10491,9.572241,3.9623394,7.6082854,2.7635665
10492,9.94435,4.304281,8.68432,3.5502145
10493,12.996024,5.2754817,10.27973,2.7758055
10494,12.727029,4.645781,9.136168,2.526393
10495,10.832328,3.8865778,8.698093,3.4904218
10496,10.479897,4.8628244,10.052476,3.3717215
10497,11.694011,4.6967483,11.446665,2.993089
10498,10.542863,3.852311,10.245712,1.6367662
10499,6.6467433,2.9834874,6.4045944,3.480593
10500,6.6249,2.833077,6.539216,2.8799465
10501,4.9564033,3.1440763,4.171427,2.3374972
10502,12.460324,4.7266564,10.254622,3.7933688
10503,10.785575,4.7624254,9.909052,2.8483746
10504,10.226529,4.556284,10.000156,2.73049
10505,8.545009,3.606802,10.677952,4.0464034
10506,12.478855,4.0479927,9.024278,3.6951802
10507,3.9722586,3.2138093,7.485272,3.2491922
10508,7.255522,2.607194,8.441054,2.3526683
10509,4.5732436,3.1718745,7.765548,2.8341327
10510,2.534833,2.7267554,5.206916,3.3298302
10511,3.4414384,3.4696877,7.445573,1.6462295
10512,7.0164404,3.1208422,9.923362,2.7928493
10513,11.004954,3.6642778,8.834293,3.2017777
10514,10.104607,4.6754503,8.810601,2.1933868
10515,11.156513,4.9014583,10.075706,2.830496
10516,8.533107,3.3742607,7.5488625,3.9794223
10517,4.0831223,3.822293,6.077152,2.5761404
10518,5.9223847,3.6729567,8.411108,3.8850207
10519,9.627985,4.696855,11.783324,3.5331123
10520,9.71048,4.003233,10.247559,3.5289679
10521,6.674219,4.433738,10.39164,3.3422384
10522,8.020212,3.6722956,7.414267,3.7717648
10523,2.4331064,3.102488,8.249289,4.243694
10524,6.871387,3.8634188,8.823507,2.5789273
10525,3.6210456,3.0551562,6.36298,1.6424809
10526,3.6411898,4.054283,8.939852,2.2136393
10527,2.6748435,2.9248486,6.847465,2.4451609
10528,6.4328017,3.3175232,7.3241243,3.2620575
10529,3.5768814,3.3763835,6.470151,1.8337497
10530,9.574957,3.674165,7.7565217,1.3065219
10531,9.516534,4.5280614,8.780978,4.391114
10532,6.4101043,3.7095263,8.94515,3.3350856
10533,8.578056,3.3536253,8.68124,3.9713707
10534,2.4766645,3.4504962,7.4494014,0.6243417
10535,1.8883855,2.7600641,6.9704294,1.3343241
10536,12.018655,3.665542,9.593274,3.0812743
10537,8.940194,4.050476,9.864597,2.426931
10538,11.445092,4.0464354,8.521345,2.978997
10539,6.4322934,2.915481,7.050013,2.8624637
10540,1.295289,3.4800637,8.679645,2.4857786
10541,4.562401,3.5480673,7.8416314,3.6064289
10542,4.1822805,3.1146524,8.52564,1.7305444
10543,4.458264,3.0453067,6.1977844,4.2060585
10544,11.324971,4.6075444,10.998701,3.8394766
10545,4.2662673,3.379296,9.036967,2.6530132
10546,10.474524,4.209543,8.35194,4.9203973
10547,11.626828,4.0736322,10.137562,3.1345441
10548,4.773576,3.4418404,7.5583286,3.348219
10549,8.141243,4.0994854,7.8659396,2.8994713
10550,6.206961,2.9989746,7.328885,2.9991899
10551,4.532036,2.913933,6.3366914,1.7304281
10552,3.5285835,3.3212187,6.9798727,2.725717
10553,3.6103241,3.7115507,8.183403,2.7784646
10554,6.931914,3.6678905,8.292603,3.6303787
10555,13.464124,4.4975123,11.574252,2.6532173
10556,10.334051,3.8640668,10.922312,3.0069249
10557,4.2925196,3.3736675,6.9721475,2.3103063
10558,8.807609,3.4984071,7.4788704,2.1862369
